GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P        PERMP  NPERM
9696         1   17248445   17299474    454      25  351827      -1.1101      0.86653        0.893   1000
4237         1   17300997   17308081     92       9  351827     -0.90913      0.81836         0.81   1000
23400        1   17312453   17338467     22       1  351827     -0.99435      0.83997        0.837   1000
6390         1   17345217   17380665    103       4  351827     -0.33495      0.63117        0.629   1000
11240        1   17393256   17445948    217      13  351827     -0.24417      0.59645        0.568   1000
23569        1   17634690   17690495    151       7  351827      -1.5406      0.93829        0.944   1000
55160        1   17846693   18024370      8       1  351827       1.0945      0.13687        0.142   1000
127707       1   18807424   18812540     93      11  351827      -1.2019       0.8853        0.895   1000
126917       1   19230774   19282826     81       5  351827      0.96174      0.16809        0.154   1000
23352        1   19401000   19536812     74       6  351827      -0.7866      0.78424        0.769   1000
23065        1   19542158   19578053    505      20  351827      0.56987      0.28438        0.241   1000
51154        1   19578075   19586622     88       3  351827       1.5056     0.066091        0.074   1000
22977        1   19609057   19615280     80       9  351827       1.0626      0.14399        0.144   1000
8574         1   19629202   19638640     27       3  351827       1.2264      0.11002         0.11   1000
54896        1   19638740   19658925    198      12  351827      0.29116      0.38547        0.365   1000
832          1   19665267   19812066    407      21  351827      0.33454      0.36899        0.362   1000
440574       1   19923471   19956315     19       1  351827      0.34502      0.36504        0.346   1000
4681         1   19969723   19984949    162       7  351827      0.52335      0.30037        0.312   1000
255104       1   20008706   20126424     28       1  351827     -0.36645      0.64299         0.65   1000
23252        1   20208356   20239438    200      22  351827      -1.3687      0.91446        0.922   1000
5320         1   20301924   20306932      5       2  351827       0.4244      0.33564        0.348   1000
5322         1   20386157   20418394     83       5  351827     -0.27437       0.6081        0.635   1000
127733       1   20512578   20522540      2       1  351827     -0.92267      0.82191        0.791   1000
127731       1   20617412   20681662     60       6  351827       1.0773      0.14067        0.143   1000
55450        1   20808884   20812728     54       9  351827     -0.23196      0.59172        0.595   1000
79594        1   20825941   20834674     84       7  351827      -2.5576      0.99473        0.994   1000
163933       1   20878932   20881513    100       8  351827     -0.46008      0.67727        0.686   1000
978          1   20915444   20945401    224      21  351827     0.068579      0.47266         0.51   1000
65018        1   20959948   20978004     58       5  351827      0.62321      0.26657        0.274   1000
1650         1   20978260   20988037     95       7  351827      0.54698       0.2922        0.331   1000
57576        1   20990475   21044317     63      10  351827       1.2392      0.10764        0.104   1000
400745       1   21046225   21059133     94       2  351827      0.42572      0.33516        0.359   1000
50809        1   21069170   21113808      2       1  351827     -0.94206      0.82692        0.856   1000
8672         1   21132785   21503381      6       2  351827         1.41     0.079269        0.085   1000
1889         1   21543740   21672034      1       1  351827     -0.64213       0.7396        0.742   1000
84224        1   21766583   21811393    234      24  351827      -1.8091      0.96478        0.972   1000
249          1   21835475   21904905     13       2  351827     -0.64244      0.73971        0.724   1000
5909         1   21922708   21996010     13       3  351827       0.6592      0.25488        0.257   1000
84196        1   22004791   22109688    215      19  351827      0.44445      0.32836        0.335   1000
401944       1   22138758   22151714      1       1  351827       -1.312      0.90524        0.897   1000
3339         1   22148737   22263750     49       2  351827      -1.5221      0.93601        0.934   1000
54361        1   22443798   22470474    306      31  351827     0.028419      0.48866        0.483   1000
9923         1   22778344   22857650     51       4  351827    -0.043788      0.51746        0.543   1000
2048         1   23037263   23241823     32       2  351827        2.102     0.017777        0.015   1000
23028        1   23345937   23410184      6       2  351827      0.44193      0.32927        0.341   1000
7798         1   23410516   23504301     45       4  351827        1.491     0.067977        0.065   1000
80818        1   23685941   23696357    310      20  351827      0.74505      0.22812        0.213   1000
6920         1   23707555   23751269      5       2  351827      0.62456      0.26613        0.276   1000
55616        1   23755056   23810750    257      18  351827      0.61446      0.26946        0.276   1000
1870         1   23832920   23857712    199      16  351827      0.69438      0.24372        0.252   1000
57095        1   24104876   24114722    100       6  351827       2.1004     0.017848        0.018   1000
3155         1   24128367   24165110    164       6  351827       1.7662     0.038678        0.039   1000
2517         1   24171567   24194859     41       4  351827     -0.43022      0.66648         0.67   1000
1269         1   24197005   24285549    117       4  351827       1.7871      0.03696        0.035   1000
55629        1   24286301   24289952     55       4  351827      -2.2031      0.98621        0.988   1000
163702       1   24480647   24513765     36       6  351827     -0.17974      0.57132        0.603   1000
90529        1   24683489   24741587    141       9  351827      0.59872      0.27468        0.267   1000
57185        1   24742245   24799473    121       9  351827    -0.092816      0.53698        0.551   1000
400746       1   24882567   24935819    180      24  351827      0.30902      0.37865        0.371   1000
10250        1   24969594   24999772     25       2  351827     -0.18028      0.57153        0.542   1000
6007         1   25598884   25656936    228       8  351827     -0.69292      0.75582        0.777   1000
23585        1   25664789   25688852     32       4  351827     -0.65026      0.74224        0.761   1000
6006         1   25687853   25747363    172       3  351827     -0.53942       0.7052        0.716   1000
55219        1   25757388   25826700    154       2  351827     -0.56346      0.71344        0.728   1000
26119        1   25870071   25895377     38       4  351827      -1.3086      0.90466        0.902   1000
57134        1   25943959   26111258     16       2  351827     -0.52757       0.7011        0.684   1000
57190        1   26126667   26144713      5       1  351827      -2.5908      0.99521        0.993   1000
56181        1   26146397   26159433    525      18  351827    -0.015543       0.5062        0.497   1000
164091       1   26187975   26202461      4       2  351827      0.22895      0.40945        0.431   1000
3925         1   26210670   26233368     37       5  351827      -2.2739      0.98851        0.987   1000
84676        1   26377792   26394142    526      20  351827     0.072446      0.47112         0.36   1000
149420       1   26437656   26452039    143       2  351827       1.1022       0.1352        0.134   1000
79927        1   26485511   26489119     92      10  351827      -2.2961      0.98916        0.988   1000
10256        1   26503981   26516375    314      12  351827      0.74046      0.22951        0.202   1000
378807       1   26517119   26529033     51       2  351827     -0.59584      0.72436         0.71   1000
64793        1   26560644   26605529    358      15  351827      -1.3994      0.91915        0.911   1000
83442        1   26606213   26608013    146       4  351827      -1.1332      0.87143        0.865   1000
91544        1   26608773   26644756    265       9  351827      -1.1705      0.87909        0.883   1000
55057        1   26648350   26680621    185       6  351827     -0.69883      0.75767        0.755   1000
257101       1   26688125   26701023    150       5  351827     -0.52347      0.69968        0.695   1000
79947        1   26758773   26797797    136       7  351827     0.001925      0.49923        0.494   1000
3151         1   26798902   26803133     29       4  351827     -0.54432      0.70689        0.706   1000
101928728    1   27018623   27022896    188       5  351827      0.86445      0.19367        0.185   1000
55650        1   27113739   27124894    218       5  351827      0.88547      0.18795        0.187   1000
84243        1   27153201   27184092    301       9  351827      0.73131       0.2323        0.223   1000
10726        1   27248187   27273362     69       3  351827     0.063567      0.47466        0.448   1000
126695       1   27276047   27286901     34       4  351827    -0.047541      0.51896        0.546   1000
388610       1   27320189   27327377     24       2  351827       1.1233      0.13065        0.117   1000
6548         1   27425300   27481621    136       3  351827     -0.61005      0.72909        0.735   1000
23038        1   27561007   27635124      1       1  351827      0.92337      0.17791        0.174   1000
84065        1   27648636   27662891     72       4  351827     -0.35408      0.63836        0.636   1000
9064         1   27681670   27693558      2       1  351827     -0.62095      0.73268         0.74   1000
2268         1   27938800   27961727      9       2  351827      -3.1645      0.99922        0.999   1000
199870       1   28052490   28089426     83       3  351827       1.1365      0.12787        0.135   1000
9473         1   28199055   28213196     29       3  351827       -2.936      0.99834        0.999   1000
6118         1   28218035   28241255    185      14  351827      0.11616      0.45376         0.45   1000
27293        1   28261456   28285663    224      16  351827     -0.85716      0.80432        0.793   1000
55113        1   28286504   28294604     83       5  351827      0.27865      0.39026        0.385   1000
2140         1   28296855   28415173    194      14  351827      0.71085      0.23859        0.233   1000
5724         1   28473677   28520447     66       3  351827      0.78128      0.21732        0.211   1000
93974        1   28562602   28564616    693      20  351827       1.1077        0.134        0.149   1000
65979        1   28696093   28826881    651      13  351827      0.81224      0.20833         0.21   1000
1104         1   28832455   28865708     27       6  351827     -0.26398       0.6041         0.61   1000
115273       1   28918712   28921098    152       6  351827    -0.023982      0.50957        0.483   1000
6429         1   29474250   29508637      1       1  351827     -0.12504      0.54976        0.524   1000
51102        1   29519385   29557460    224      11  351827      -2.0422      0.97943         0.98   1000
7805         1   31205315   31230683     46       3  351827     -0.22063      0.58731        0.585   1000
9672         1   31342313   31381480     23       5  351827      0.34543      0.36488        0.361   1000
79570        1   31652592   31712734      1       1  351827     -0.99592      0.84036        0.825   1000
9410         1   31732415   31769644      6       1  351827        1.135      0.12819        0.135   1000
51538        1   31769832   31838569    427       8  351827       1.0267      0.15227        0.169   1000
2170         1   31838100   31845923    387       9  351827      0.52439          0.3        0.287   1000
347735       1   31882412   31907527    672      14  351827      0.49684      0.30965        0.299   1000
3061         1   32083290   32093214     66       5  351827      0.67902      0.24856        0.221   1000
1307         1   32117848   32169768     30       4  351827       1.7632     0.038935        0.041   1000
576          1   32192718   32230494    161      21  351827        2.728     0.003186       0.0022   5000
90853        1   32256023   32281630    101      10  351827     -0.32351      0.62685        0.622   1000
8073         1   32372022   32403988     13       1  351827     -0.69713      0.75714        0.746   1000
55116        1   32538503   32568467     99       2  351827     -0.41776      0.66194        0.655   1000
200081       1   32645293   32663886    100       1  351827     -0.36181      0.64125        0.628   1000
56063        1   32680040   32687954    121       2  351827     -0.53527      0.70377        0.696   1000
3932         1   32716840   32751766      1       1  351827     -0.50913      0.69467        0.702   1000
81629        1   32818365   32830098     85       5  351827      0.19547      0.42251        0.425   1000
55108        1   32830704   32860062     10       2  351827     -0.55344      0.71002        0.716   1000
5928         1   33116749   33151812    196       3  351827       1.2852     0.099368        0.084   1000
81493        1   33145507   33168361     59       1  351827       1.1436      0.12639        0.102   1000
252995       1   33327869   33338093     86       2  351827      -1.7312      0.95829        0.964   1000
3208         1   33351688   33360247     42       2  351827      -1.0408      0.85101        0.879   1000
113452       1   33360196   33367041    358      10  351827     -0.71412      0.76242        0.804   1000
204          1   33473541   33502512     13       1  351827    -0.014933      0.50596        0.498   1000
149076       1   33721908   33766321      5       1  351827      0.87588      0.19055        0.187   1000
127550       1   33772367   33786699    331       8  351827      0.91154      0.18101        0.198   1000
1912         1   33789224   33841194    111       2  351827      0.37421      0.35412        0.361   1000
114784       1   33979609   34631443     49       7  351827     -0.33945      0.63286        0.639   1000
2709         1   35220648   35224113    137      13  351827      0.47045      0.31902        0.335   1000
127534       1   35225342   35229325     22       2  351827      -1.2457      0.89356        0.888   1000
2707         1   35246790   35251967    139      12  351827      0.81706      0.20695        0.214   1000
113444       1   35315963   35325417    131      14  351827      0.40399      0.34311        0.359   1000
58512        1   35331037   35391083      1       1  351827      -2.0539      0.98001        0.985   1000
100506144    1   35447127   35450948      5       1  351827      -2.3821      0.99139         0.99   1000
79830        1   35525387   35581460     71       2  351827        2.091     0.018266        0.017   1000
79932        1   35899091   36023037     86       5  351827       -1.414      0.92132        0.924   1000
339488       1   36038971   36060929      1       1  351827      0.92981      0.17623        0.177   1000
5690         1   36040259   36107445     25       4  351827      -1.3339      0.90888        0.902   1000
127703       1   36179477   36184790    103       4  351827      0.66671      0.25248        0.249   1000
192670       1   36273231   36323491    106       5  351827      0.59444      0.27611        0.275   1000
26523        1   36335412   36395211      3       1  351827      0.45576      0.32428        0.321   1000
27285        1   36549676   36553877    180      12  351827     -0.62351      0.73353        0.726   1000
54936        1   36554453   36559533      7       1  351827    -0.078565      0.53131        0.534   1000
1296         1   36560840   36591305    243      14  351827     -0.96438      0.83257        0.833   1000
27095        1   36602170   36621654    137      11  351827      -1.0058      0.84274        0.845   1000
79729        1   36771889   36793544     33       6  351827     -0.68638      0.75376        0.757   1000
55194        1   36787631   36790567     19       4  351827     -0.98285      0.83716        0.851   1000
84967        1   36859031   36863493      4       1  351827     -0.92585      0.82274        0.825   1000
127700       1   36883507   36916086    162      11  351827      0.24412      0.40357          0.4   1000
64960        1   36921362   36930040     11       3  351827     -0.54353      0.70662         0.69   1000
64769        1   37955561   37980420    147       8  351827      0.22966      0.40918        0.402   1000
7802         1   38022520   38032458    245      18  351827    -0.065065      0.52594        0.521   1000
29889        1   38032413   38061586    122      10  351827        -1.17        0.879        0.889   1000
54955        1   38147242   38158007     45       3  351827        1.206      0.11391        0.112   1000
55143        1   38158073   38175391      5       2  351827     -0.43508      0.66825        0.702   1000
284656       1   38181646   38230824     64       2  351827       3.5652    0.0001818       0.0004  10000
149175       1   38259721   38267278     25       4  351827       2.8734    0.0020301       0.0014  10000
4520         1   38275239   38325292     83       6  351827       2.6774    0.0037102       0.0028   5000
3633         1   38326369   38412729    204      18  351827       3.5008   0.00023191       0.0005  10000
10946        1   38422647   38456019    381      18  351827       2.9602     0.001537       0.0022   5000
2275         1   38462439   38471199    284      13  351827       3.3637   0.00038458       0.0009  10000
51118        1   38478384   38490497    116       9  351827       1.7955      0.03629        0.039   1000
54933        1   39350614   39407456     18       2  351827      0.48881      0.31249        0.312   1000
4725         1   39491967   39500308    236      20  351827     -0.94277       0.8271        0.828   1000
23499        1   39549839   39952810    325       7  351827      0.57756      0.28178        0.297   1000
643314       1   39875176   39882154    325       7  351827      0.57756      0.28178        0.297   1000
353500       1   39957318   39995541     29       2  351827       1.1941      0.11622        0.108   1000
8761         1   40026485   40042522    331       8  351827      0.61169      0.27037        0.282   1000
84618        1   40124793   40137710      1       1  351827     -0.47847      0.68384        0.699   1000
51440        1   40144320   40157382     27       5  351827       1.8918     0.029262        0.035   1000
10450        1   40204517   40229586    206      23  351827      0.43475      0.33187        0.345   1000
656          1   40223903   40254533    173      22  351827      0.98283      0.16284        0.153   1000
64064        1   40235197   40237020    203      28  351827       1.6308     0.051466        0.048   1000
101929536    1   40254654   40255843    109      10  351827       0.3428      0.36587        0.378   1000
54802        1   40306703   40349177    176      15  351827      0.21295      0.41568        0.424   1000
4610         1   40361096   40367687     77       8  351827      0.22766      0.40995        0.422   1000
84879        1   40420784   40435630     18       3  351827      -0.6252      0.73408        0.736   1000
10487        1   40505912   40538321    177       5  351827       2.7434    0.0030401       0.0048   5000
5538         1   40538382   40563142    198      10  351827      0.74057      0.22948        0.217   1000
1298         1   40766162   40782939     13       3  351827      -2.3856      0.99147        0.988   1000
65243        1   40915774   40929390      2       1  351827     -0.47702      0.68332        0.681   1000
339559       1   40943043   40962015    328      19  351827       1.2918      0.09822        0.114   1000
64789        1   40974391   40982228    298      15  351827      0.85046      0.19753        0.213   1000
9783         1   41086352   41131324    154       8  351827       1.7082     0.043799        0.038   1000
4802         1   41157242   41237275    150       6  351827     0.095002      0.46216        0.457   1000
9132         1   41249684   41306124     64       4  351827       1.0637      0.14372        0.132   1000
163732       1   41326728   41328018     71      10  351827      0.96021      0.16847        0.146   1000
1503         1   41445007   41478237      3       1  351827     -0.74181       0.7709        0.765   1000
200172       1   41481269   41489116    152       2  351827      0.38605      0.34973        0.336   1000
22955        1   41492871   41707815     86       2  351827     0.011364      0.49547        0.519   1000
59269        1   41972036   42501596     10       1  351827       1.4644     0.071538        0.068   1000
22887        1   42642210   42801548      8       1  351827      0.31861      0.37501        0.379   1000
84217        1   42896000   42921938    515      14  351827      0.71885      0.23612        0.203   1000
728621       1   43000560   43120335    335       9  351827       1.2449      0.10659        0.106   1000
4904         1   43148060   43168024     27       1  351827    -0.028987      0.51156        0.505   1000
64175        1   43212006   43232755    111       9  351827      0.34004      0.36691        0.349   1000
79078        1   43232916   43241413    290      11  351827      0.34971      0.36328        0.324   1000
100129924    1   43253661   43264227      3       1  351827      0.13973      0.44443        0.431   1000
374969       1   43272723   43283059    199      12  351827      0.71984      0.23581        0.228   1000
114625       1   43282776   43310660     46       4  351827       1.3134      0.09452        0.086   1000
51058        1   43312244   43318148     56       7  351827     0.058683       0.4766        0.456   1000
6513         1   43391046   43424847      2       1  351827       2.1127     0.017312        0.014   1000
440585       1   43610800   43622067    357      13  351827      0.76246      0.22289        0.222   1000
10969        1   43629845   43638241    111       4  351827       1.5914     0.055754        0.057   1000
128218       1   43735665   43739673     48       4  351827      0.78809      0.21532        0.207   1000
7075         1   43766566   43788781    107       3  351827        1.565     0.058793        0.058   1000
4352         1   43803475   43820135      5       1  351827      0.80946      0.20912        0.205   1000
991          1   43824626   43828874     80       2  351827        1.663      0.04816        0.049   1000
112950       1   43849579   43855483    213       9  351827       2.8799    0.0019891       0.0016  10000
23334        1   43855556   43919918     59       7  351827       3.1386   0.00084883       0.0005  10000
6487         1   44173204   44396837    380      12  351827       3.6228   0.00014569       0.0004  10000
1802         1   44435653   44439043     20       2  351827       1.6766     0.046806        0.051   1000
533          1   44440118   44443972      9       4  351827      0.29747      0.38306        0.368   1000
8704         1   44444874   44456843      8       3  351827        1.914     0.027813        0.023   1000
149473       1   44457280   44462200     93       4  351827      0.62747      0.26518        0.276   1000
55929        1   44679104   44686351     70       5  351827       1.2228       0.1107        0.099   1000
339541       1   45140370   45191263    126      10  351827       1.0759      0.14098        0.123   1000
11004        1   45205396   45233439    305       6  351827     -0.36204      0.64134        0.618   1000
266675       1   45247831   45253648    352       8  351827     -0.57699      0.71803        0.727   1000
149478       1   45273373   45279801    288       6  351827      0.30711      0.37938         0.36   1000
8891         1   45316194   45452394    238      10  351827     -0.86958      0.80773        0.803   1000
79654        1   45468220   45477027      4       1  351827      -1.5983      0.94501        0.953   1000
7389         1   45477805   45481341    280       6  351827     0.067571      0.47306        0.471   1000
57643        1   45482071   45672250    296       7  351827       0.4268      0.33476        0.312   1000
4595         1   45794914   45806142    246       6  351827     0.084195      0.46645        0.485   1000
10420        1   45809555   45956840     58       2  351827     0.097807      0.46104        0.494   1000
5052         1   45976707   45988562   1063      17  351827        1.526     0.063506         0.07   1000
10327        1   46016455   46035723      7       2  351827      0.68257      0.24744        0.249   1000
149483       1   46085716   46090424    722       8  351827      0.85591      0.19602         0.19   1000
60313        1   46092976   46153782     45       2  351827      0.35741      0.36039         0.39   1000
51249        1   46153847   46160110      7       2  351827       1.0981      0.13608        0.145   1000
3652         1   46159996   46216485    701       7  351827      0.87272      0.19141        0.184   1000
23139        1   46269269   46501796    735       9  351827       1.0537        0.146        0.156   1000
10103        1   46640749   46651634      2       1  351827     -0.44445      0.67164        0.652   1000
541468       1   46669006   46686928    128      11  351827       1.6279     0.051776        0.046   1000
8438         1   46713367   46744145    289       9  351827      0.11398      0.45463        0.461   1000
10489        1   46744072   46769038      4       1  351827       1.6724     0.047221        0.044   1000
7388         1   46769324   46782448     43       3  351827      0.14013      0.44428        0.459   1000
2166         1   46859939   46879520    282       7  351827     0.057811      0.47695        0.493   1000
8569         1   47023079   47069966    226       9  351827     -0.14991      0.55958        0.537   1000
