GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P        PERMP  NPERM
26232        1   11707924   11714888      7       2  351827      0.43048      0.33342        0.315   1000
26270        1   11724150   11734411     50       8  351827      0.16309      0.43523        0.413   1000
10459        1   11734537   11751678     15       2  351827     -0.13538      0.55385        0.545   1000
57085        1   11796142   11810828     36       5  351827      -1.5675      0.94151        0.936   1000
4524         1   11845787   11866160    172       6  351827      0.55132      0.29071         0.31   1000
1185         1   11866153   11903201     36       3  351827      0.10266      0.45912        0.469   1000
4879         1   11917521   11918992      1       1  351827     -0.18512      0.57343        0.536   1000
5351         1   11994724   12035599     23       2  351827     -0.52276      0.69943        0.687   1000
9927         1   12040238   12073572     43       3  351827      -1.5132      0.93488        0.925   1000
60672        1   12079299   12092106     38       5  351827     -0.43519      0.66829        0.684   1000
55187        1   12290101   12572099      9       1  351827       -1.941      0.97387        0.985   1000
126755       1   13801445   13840242     24       3  351827      -1.5136      0.93494        0.944   1000
10630        1   13910252   13944452     55       8  351827      0.29218      0.38507        0.384   1000
23254        1   14219646   15444544     14       1  351827     -0.87578      0.80942        0.818   1000
79180        1   15736391   15756839      3       1  351827      -1.5922      0.94434        0.947   1000
842          1   15817896   15851407    184       5  351827     -0.38058      0.64824        0.633   1000
23341        1   15853343   15898228     54       1  351827      -1.3311      0.90842        0.908   1000
79814        1   15898194   15911605    137       5  351827      0.31306      0.37712        0.373   1000
23207        1   16010632   16061264    404       9  351827      0.36819      0.35637        0.342   1000
54751        1   16083107   16113089     37       3  351827      0.33257      0.36973        0.346   1000
27129        1   16340523   16346084    170      10  351827      0.77311      0.21973        0.222   1000
1187         1   16348486   16360548    758      33  351827      0.27102      0.39319        0.393   1000
1969         1   16450832   16482582     31       2  351827       1.0576      0.14512        0.135   1000
128272       1   16524599   16539104    362      16  351827      0.51728      0.30248        0.292   1000
79363        1   16558182   16563659    270      13  351827      0.48747      0.31296         0.29   1000
54455        1   16573339   16678965    158       9  351827     -0.78483      0.78372          0.8   1000
26099        1   16693525   16724643    218       6  351827      0.80404      0.21069        0.209   1000
55707        1   16767167   16786585     65       6  351827     -0.91115      0.81889        0.835   1000
9696         1   17248445   17299474    305      11  351827     -0.56184      0.71289         0.73   1000
4237         1   17300997   17308081    209       7  351827      -0.1318      0.55243        0.572   1000
23400        1   17312453   17338467     10       2  351827     -0.19972      0.57915        0.576   1000
6390         1   17345217   17380665     23       2  351827      -1.2028      0.88547        0.879   1000
11240        1   17393256   17445948    143       3  351827     -0.12347      0.54913        0.554   1000
23569        1   17634690   17690495     92       4  351827      -1.0864      0.86134        0.862   1000
126917       1   19230774   19282826    447      18  351827     -0.40956      0.65894        0.658   1000
23352        1   19401000   19536812      9       1  351827     0.096038      0.46175        0.445   1000
23065        1   19542158   19578053    364      14  351827      0.91118       0.1811        0.193   1000
51154        1   19578075   19586622    278      14  351827       0.4709      0.31886        0.332   1000
22977        1   19609057   19615280     17       1  351827       -1.753       0.9602         0.96   1000
8574         1   19629202   19638640     17       7  351827     -0.60231      0.72652        0.723   1000
54896        1   19638740   19658925    145       7  351827      0.46574       0.3207         0.34   1000
440574       1   19923471   19956315     78       6  351827     -0.52076      0.69873        0.695   1000
4681         1   19969723   19984949      3       1  351827       1.1473      0.12563        0.121   1000
255104       1   20008706   20126424     30       2  351827     -0.25582      0.60095        0.614   1000
23252        1   20208356   20239438     37       3  351827      -2.4687      0.99322        0.993   1000
5320         1   20301924   20306932      2       1  351827      0.28362      0.38835        0.375   1000
5322         1   20386157   20418394     80       7  351827      -1.2018      0.88529         0.87   1000
127733       1   20512578   20522540      2       1  351827     0.028679      0.48856        0.485   1000
55450        1   20808884   20812728    122      10  351827      0.52761      0.29888        0.285   1000
79594        1   20825941   20834674     80       8  351827      -2.8492      0.99781        0.999   1000
163933       1   20878932   20881513    124       9  351827      0.44216      0.32919        0.351   1000
978          1   20915444   20945401    211      19  351827      0.10042      0.46001        0.446   1000
65018        1   20959948   20978004    187      19  351827      0.70201      0.24134        0.242   1000
1650         1   20978260   20988037     72       8  351827      0.40816      0.34158        0.344   1000
57576        1   20990475   21044317     29       3  351827     -0.84236      0.80021        0.798   1000
8672         1   21132785   21503381    413       7  351827       1.1433      0.12645        0.111   1000
84224        1   21766583   21811393    303      24  351827      -2.1149      0.98278        0.993   1000
249          1   21835475   21904905      1       1  351827      0.34669      0.36441        0.345   1000
84196        1   22004791   22109688     59       6  351827     -0.45799      0.67652        0.675   1000
401944       1   22138758   22151714      1       1  351827      -1.1743      0.87986        0.884   1000
3339         1   22148737   22263750     83       5  351827      -1.4993       0.9331        0.934   1000
23436        1   22303418   22315847      5       1  351827      -0.5764      0.71783        0.718   1000
998          1   22379120   22419439    144       7  351827       0.9323      0.17559        0.171   1000
54361        1   22443798   22470474     22       1  351827      -1.2055        0.886        0.887   1000
9923         1   22778344   22857650     51       4  351827      0.20748      0.41782        0.407   1000
23028        1   23345937   23410184     17       2  351827       1.1512      0.12482         0.13   1000
7798         1   23410516   23504301    297      12  351827      0.79543      0.21318        0.207   1000
80818        1   23685941   23696357    143      14  351827       0.2664      0.39497        0.383   1000
6920         1   23707555   23751269    297      23  351827        0.826       0.2044        0.207   1000
55616        1   23755056   23810750    246      22  351827      0.65335      0.25677        0.253   1000
57095        1   24104876   24114722    108       2  351827       1.7841     0.037207        0.041   1000
3155         1   24128367   24165110    127       2  351827       1.8715      0.03064        0.035   1000
2517         1   24171567   24194859     45       2  351827       2.1733     0.014878        0.012   1000
55629        1   24286301   24289952     37       2  351827      -1.6395      0.94944         0.95   1000
10772        1   24292935   24306953      3       1  351827      -2.1606      0.98464        0.982   1000
127294       1   24382531   24438665     56       5  351827      -1.6782      0.95334        0.939   1000
163702       1   24480647   24513765     67       8  351827      -0.6541      0.74347        0.745   1000
90529        1   24683489   24741587    183      13  351827      0.85644      0.19588        0.195   1000
57185        1   24742245   24799473    112       6  351827       1.1768      0.11965        0.117   1000
11123        1   24828841   24863510    134       9  351827     -0.68998       0.7549        0.752   1000
400746       1   24882567   24935819      1       1  351827      -1.9993      0.97721        0.988   1000
10250        1   24969594   24999772      6       1  351827      0.42433      0.33566        0.334   1000
6007         1   25598884   25656936    199       5  351827     -0.37704      0.64693        0.641   1000
23585        1   25664789   25688852    110       2  351827     -0.35656      0.63929        0.622   1000
6006         1   25687853   25747363    289      13  351827     -0.50714      0.69397        0.671   1000
26119        1   25870071   25895377     28       2  351827     -0.49744      0.69056        0.709   1000
57134        1   25943959   26111258     32       4  351827       1.0759      0.14099        0.142   1000
57190        1   26126667   26144713    280      13  351827      -2.3907      0.99159        0.993   1000
56181        1   26146397   26159433    576      19  351827     0.085312      0.46601        0.476   1000
79000        1   26158414   26185939     54       2  351827     -0.48519      0.68623        0.687   1000
3925         1   26210670   26233368     35       1  351827      -1.0525      0.85373         0.85   1000
5051         1   26286258   26326366    342      10  351827      0.72384      0.23458        0.242   1000
2134         1   26348266   26362955     92       7  351827       1.0324      0.15093        0.169   1000
79927        1   26485511   26489119    113      13  351827      -2.3242      0.98994        0.987   1000
10256        1   26503981   26516375    102      15  351827     -0.97931      0.83629        0.835   1000
378807       1   26517119   26529033     43       5  351827      -1.2332      0.89125        0.882   1000
64793        1   26560644   26605529    130       3  351827      -1.0009      0.84157        0.844   1000
83442        1   26606213   26608013     24       2  351827      -2.7323      0.99686        0.999   1000
91544        1   26608773   26644756    217      10  351827      -1.0121      0.84426         0.86   1000
1043         1   26644411   26647014    233       9  351827      -1.1355      0.87191        0.887   1000
79947        1   26758773   26797797      8       1  351827      -1.1201      0.86866        0.866   1000
3151         1   26798902   26803133     96       6  351827     -0.22301      0.58824        0.559   1000
101928728    1   27018623   27022896    157       2  351827      0.86097      0.19463        0.188   1000
55650        1   27113739   27124894    216       5  351827      0.87992      0.18945        0.196   1000
10726        1   27248187   27273362    190       6  351827      0.66705      0.25237        0.241   1000
388610       1   27320189   27327377     21       3  351827       0.1255      0.45006         0.47   1000
6548         1   27425300   27481621      2       1  351827     -0.36673      0.64309        0.616   1000
84065        1   27648636   27662891     96       5  351827     -0.25403      0.60026         0.63   1000
9064         1   27681670   27693558     44      10  351827     -0.33449        0.631        0.635   1000
10163        1   27730734   27816678      4       1  351827      -1.0389      0.85058        0.858   1000
2268         1   27938800   27961727     11       3  351827     -0.30687      0.62053        0.596   1000
9473         1   28199055   28213196      4       1  351827      -1.0277      0.84795         0.85   1000
6118         1   28218035   28241255    347      19  351827       0.5266      0.29923        0.317   1000
2140         1   28296855   28415173    119       6  351827      0.90867      0.18176        0.168   1000
5724         1   28473677   28520447     27       3  351827      0.61628      0.26886        0.269   1000
22826        1   28526789   28559542     63       2  351827       1.2753       0.1011        0.101   1000
93974        1   28562602   28564616    103       4  351827       1.1013      0.13537        0.137   1000
83667        1   28585963   28609002     19       3  351827       0.8513       0.1973        0.177   1000
54797        1   28655513   28662478    261       3  351827      0.45957      0.32291        0.321   1000
65979        1   28696093   28826881    364       6  351827      0.53728      0.29554        0.293   1000
54952        1   28879529   28905057      5       1  351827       0.8291      0.20352        0.178   1000
2035         1   29213603   29446558     72       7  351827      -0.4203      0.66287        0.678   1000
6429         1   29474250   29508637      1       1  351827       1.0967      0.13638        0.142   1000
51102        1   29519385   29557460    318      13  351827       -2.341      0.99039         0.99   1000
10076        1   29563028   29653325     54       8  351827      0.55218      0.29041        0.282   1000
7805         1   31205315   31230683     45       4  351827     -0.52265      0.69939        0.699   1000
9672         1   31342313   31381480     62       8  351827      -1.7077      0.95615        0.962   1000
79570        1   31652592   31712734    343       8  351827      0.35776      0.36026         0.33   1000
9410         1   31732415   31769644     34       3  351827       1.6047     0.054283        0.051   1000
51538        1   31769832   31838569    300       6  351827      0.92954      0.17631        0.169   1000
2170         1   31838100   31845923    288       6  351827     0.088759      0.46464        0.428   1000
347735       1   31882412   31907527    583      12  351827     0.080267      0.46801        0.447   1000
3061         1   32083290   32093214     57       3  351827      0.43116      0.33318        0.312   1000
553115       1   32095463   32110838     94       4  351827       1.0174      0.15447        0.137   1000
1307         1   32117848   32169768      2       1  351827       1.2615      0.10356          0.1   1000
55116        1   32538503   32568467    117       3  351827     -0.73141      0.76774        0.756   1000
79140        1   32666202   32670991      8       2  351827      -1.6276      0.94819        0.949   1000
8668         1   32687971   32697205    142       4  351827      -0.6254      0.73415        0.732   1000
3065         1   32757708   32799227      4       1  351827      -1.1474      0.87439        0.872   1000
81629        1   32818365   32830098      2       1  351827     -0.10346       0.5412        0.544   1000
653121       1   33004772   33071542      3       1  351827      0.98895      0.16134        0.182   1000
339487       1   33086421   33116565    188       3  351827       1.2649      0.10295        0.092   1000
5928         1   33116749   33151812     73       3  351827       1.1278       0.1297        0.112   1000
81493        1   33145507   33168361     47       3  351827       1.2275      0.10982        0.094   1000
8565         1   33240840   33283633    112       4  351827      -2.4966      0.99373        0.992   1000
252995       1   33327869   33338093    148       6  351827      -1.7604      0.96083         0.96   1000
204          1   33473541   33502512      2       1  351827      -1.8689      0.96918        0.965   1000
113451       1   33546711   33586132     91       3  351827     -0.24353       0.5962        0.607   1000
55223        1   33611000   33647671    396       8  351827      0.13508      0.44627        0.452   1000
149076       1   33721908   33766321     73       4  351827      0.79793      0.21246        0.212   1000
127550       1   33772367   33786699    317       8  351827      0.42925      0.33387        0.343   1000
7579         1   33938232   33962105      9       2  351827     -0.47841      0.68382        0.706   1000
2709         1   35220648   35224113     31       4  351827       1.8095     0.035183        0.031   1000
2707         1   35246790   35251967     13       1  351827       1.2194      0.11135        0.107   1000
2701         1   35258559   35261351     59       6  351827       1.3662     0.085933        0.088   1000
113444       1   35315963   35325417      7       2  351827     -0.50103      0.69182        0.721   1000
79830        1   35525387   35581460     23       3  351827       1.5389      0.06192        0.048   1000
9202         1   35734444   35887545      2       1  351827      0.51426      0.30353        0.298   1000
79932        1   35899091   36023037    351       9  351827     -0.92608       0.8228         0.83   1000
23154        1   36023311   36032380      5       2  351827         -1.6       0.9452        0.949   1000
127703       1   36179477   36184790    457      15  351827    0.0024023      0.49904        0.483   1000
192670       1   36273231   36323491     10       1  351827      0.41331      0.33969        0.328   1000
1296         1   36560840   36591305     47       2  351827     -0.36543       0.6426        0.628   1000
27095        1   36602170   36621654     18       7  351827      -1.0311      0.84875        0.866   1000
79729        1   36771889   36793544      1       1  351827      -1.8605      0.96859        0.964   1000
83931        1   36805225   36851525     92       2  351827     -0.42578      0.66487        0.655   1000
84967        1   36859031   36863493     11       4  351827      0.71876      0.23614         0.25   1000
127700       1   36883507   36916086      2       1  351827      -1.0771      0.85928        0.862   1000
64960        1   36921362   36930040    129       2  351827     -0.27965      0.61013        0.606   1000
80149        1   37940119   37949978     45       5  351827       1.7801     0.037527        0.029   1000
64769        1   37955561   37980420    106       7  351827     -0.40067      0.65567        0.641   1000
7802         1   38022520   38032458    336      22  351827     -0.21511      0.58516        0.576   1000
54955        1   38147242   38158007     43       3  351827       1.2165       0.1119         0.12   1000
4520         1   38275239   38325292      1       1  351827      -1.4534      0.92694        0.921   1000
3633         1   38326369   38412729    163       9  351827       1.8594     0.031484        0.036   1000
10946        1   38422647   38456019    125       6  351827       3.0159    0.0012812       0.0016  10000
2275         1   38462439   38471199     13       2  351827      0.66487      0.25307        0.263   1000
51118        1   38478384   38490497     30       1  351827      -1.8982      0.97117        0.977   1000
64121        1   39303869   39325495     25       3  351827      0.45139      0.32586        0.318   1000
79647        1   39456916   39471737     17       1  351827       1.0086      0.15657        0.153   1000
4725         1   39491967   39500308    201      13  351827     -0.23048      0.59114        0.593   1000
23499        1   39549839   39952810     72       1  351827      0.67762      0.24901        0.291   1000
643314       1   39875176   39882154     72       1  351827      0.67762      0.24901        0.291   1000
353500       1   39957318   39995541     27       4  351827      0.40062      0.34435        0.344   1000
8761         1   40026485   40042522    338       9  351827      0.56448      0.28621        0.329   1000
26508        1   40089103   40105348     62       8  351827        2.087     0.018446       0.0156   5000
84618        1   40124793   40137710     35       7  351827        1.702     0.044382        0.048   1000
10450        1   40204517   40229586     92      11  351827      0.99494      0.15988        0.163   1000
656          1   40223903   40254533     11       3  351827       1.3873     0.082672        0.081   1000
64064        1   40235197   40237020      6       2  351827     -0.41586      0.66124        0.684   1000
54802        1   40306703   40349177    132      16  351827      -1.0557      0.85446        0.848   1000
84879        1   40420784   40435630      4       1  351827      -1.1258      0.86988        0.878   1000
5538         1   40538382   40563142      8       1  351827     -0.97472      0.83515        0.827   1000
10269        1   40723722   40759856     16       2  351827     -0.38157      0.64861        0.643   1000
339559       1   40943043   40962015    190      10  351827       1.2299      0.10936          0.1   1000
64789        1   40974391   40982228    289      17  351827      0.49422      0.31058        0.294   1000
127396       1   40997233   41013841    280      15  351827       1.4719     0.070526        0.073   1000
4802         1   41157242   41237275     27       2  351827      0.50301      0.30748        0.293   1000
9132         1   41249684   41306124      4       1  351827     -0.10088      0.54018        0.511   1000
163732       1   41326728   41328018      4       1  351827       1.4285     0.076572        0.085   1000
22955        1   41492871   41707815    302       9  351827      0.14455      0.44253        0.437   1000
1907         1   41944446   41950348      5       1  351827      -2.6974      0.99651        0.998   1000
59269        1   41972036   42501596      1       1  351827     0.054047      0.47845        0.458   1000
284716       1   42846468   42889900    158       8  351827      0.76551      0.22199        0.227   1000
84217        1   42896000   42921938    554      20  351827      0.71279      0.23799        0.214   1000
10465        1   43123706   43142429      7       1  351827      0.11482       0.4543        0.423   1000
79078        1   43232916   43241413    219      10  351827      0.61092      0.27063         0.27   1000
100129924    1   43253661   43264227     59       4  351827       1.0153      0.15499        0.159   1000
374969       1   43272723   43283059    617      24  351827      0.29689      0.38327        0.401   1000
114625       1   43282776   43310660     24       3  351827     -0.14492      0.55761         0.59   1000
7075         1   43766566   43788781    187       8  351827       2.8056     0.002511       0.0022   5000
991          1   43824626   43828874     11       1  351827       1.6076     0.053966        0.058   1000
112950       1   43849579   43855483    548      15  351827       3.5775   0.00017344       0.0005  10000
6487         1   44173204   44396837    129      11  351827       2.7267    0.0031983       0.0042   5000
9048         1   44398992   44402912    396      12  351827        1.566     0.058677        0.054   1000
9670         1   44412478   44433694     86       6  351827      0.11939      0.45248        0.446   1000
1802         1   44435653   44439043    128       7  351827      0.63525      0.26263        0.245   1000
533          1   44440118   44443972     10       3  351827      0.64328      0.26002        0.278   1000
8704         1   44444874   44456843    144       5  351827      0.22827      0.40972        0.389   1000
55929        1   44679104   44686351    358      20  351827       2.2603     0.011901        0.017   1000
79033        1   44686742   44821315     26       2  351827       1.8166      0.03464         0.03   1000
79639        1   45118920   45140253      4       2  351827      0.50329      0.30738        0.316   1000
339541       1   45140370   45191263     66       3  351827      0.62093      0.26732        0.293   1000
11004        1   45205396   45233439      3       1  351827     -0.78537      0.78388        0.792   1000
1263         1   45265638   45271667    103       3  351827       -0.127      0.55053        0.524   1000
149478       1   45273373   45279801     17       1  351827      0.74779      0.22729        0.248   1000
8643         1   45285516   45309226     12       3  351827       1.0186      0.15419        0.154   1000
8891         1   45316194   45452394     99       4  351827    -0.016289       0.5065        0.537   1000
79654        1   45468220   45477027     26       2  351827     -0.36706      0.64321        0.666   1000
7389         1   45477805   45481341    501      19  351827      -0.5257      0.70045        0.687   1000
57643        1   45482071   45672250    196       6  351827      -1.2078      0.88644        0.875   1000
25974        1   45965856   45976739    140       6  351827        1.392     0.081962        0.072   1000
5052         1   45976707   45988562      4       2  351827      0.19508      0.42267        0.423   1000
10327        1   46016455   46035723     39       5  351827       1.7275     0.042043        0.049   1000
60313        1   46092976   46153782    192       2  351827      0.16412      0.43482        0.428   1000
51249        1   46153847   46160110    471       3  351827       1.0651      0.14341        0.135   1000
3652         1   46159996   46216485    800      10  351827       1.6064     0.054091        0.066   1000
23139        1   46269269   46501796    788       8  351827       1.2817     0.099967        0.098   1000
10103        1   46640749   46651634     34       5  351827        0.567      0.28536        0.281   1000
55624        1   46654353   46685977    438       3  351827       1.1096      0.13359        0.129   1000
541468       1   46669006   46686928    445      15  351827       1.1045      0.13469        0.145   1000
8438         1   46713367   46744145      5       2  351827      0.10604      0.45778        0.451   1000
7388         1   46769324   46782448     63       5  351827      0.34899      0.36355        0.372   1000
387338       1   46805849   46830824    915      18  351827        1.459     0.072277        0.079   1000
2166         1   46859939   46879520     41       3  351827       1.3274     0.092186        0.085   1000
8569         1   47023079   47069966     45       5  351827       2.1482      0.01585        0.013   1000
148932       1   47073387   47082563    217      19  351827       1.6418      0.05032        0.047   1000
1580         1   47264670   47285021    164      11  351827     0.087609      0.46509         0.46   1000
1579         1   47394846   47407156    272       6  351827      -1.9583       0.9749        0.978   1000
260293       1   47427036   47516423     54       2  351827      0.81907      0.20637         0.21   1000
199974       1   47533160   47583992    106       6  351827      0.37975      0.35207        0.346   1000
284541       1   47603107   47614528    319      12  351827     -0.97408      0.83499        0.844   1000
10158        1   47649261   47655771     28       3  351827      -1.3169      0.90607        0.905   1000
6886         1   47681962   47697938     47       3  351827     -0.55249      0.70969        0.728   1000
6491         1   47715811   47779819     55       2  351827      0.23125      0.40856        0.401   1000
51727        1   47799469   47844511    119       7  351827     -0.49626      0.69015        0.685   1000
2301         1   47881744   47883724     36       2  351827     -0.71371       0.7623         0.74   1000
388630       1   48226200   48463009     65       2  351827      0.60003      0.27424        0.279   1000
200010       1   48688339   48714316    434      18  351827     -0.39916      0.65511        0.651   1000
54558        1   48761044   48937876    241      12  351827      -1.0846      0.86096        0.872   1000
79656        1   49193538   49242547    165       9  351827       1.9923     0.023167        0.021   1000
11124        1   50906935   51425936     84       5  351827      0.82702      0.20411        0.213   1000
1031         1   51434367   51440309    558       6  351827      -0.1445      0.55745        0.559   1000
26994        1   51701945   51739119      7       3  351827      -1.9816      0.97624        0.976   1000
22996        1   51752930   51810785     17       2  351827     0.094081      0.46252         0.47   1000
2060         1   51819935   51985026    186       9  351827      0.60821      0.27152        0.258   1000
114883       1   52082546   52254891      3       1  351827    -0.084147      0.53353        0.505   1000
4898         1   52254864   52344609    129       4  351827       -1.214      0.88762        0.897   1000
200014       1   52816265   52831877    173      12  351827     -0.75081      0.77362         0.76   1000
4998         1   52838501   52870143     55       2  351827     -0.25345      0.60004        0.612   1000
84950        1   52870219   52883992    271       4  351827     -0.44171      0.67065        0.665   1000
2882         1   53068043   53074723    237       9  351827     -0.30428      0.61954        0.622   1000
65260        1   53152014   53164038     89       8  351827     0.077667      0.46905        0.465   1000
79699        1   53192126   53293014      4       1  351827      -1.6272      0.94815        0.949   1000
55268        1   53361582   53392846    289       5  351827      0.86671      0.19305        0.184   1000
6342         1   53392901   53517289    152       3  351827      -1.1365      0.87212        0.864   1000
127435       1   53527724   53551174     35       3  351827     -0.93624      0.82542        0.814   1000
6512         1   53552855   53608304      3       1  351827       2.2995     0.010739        0.012   1000
54987        1   53679771   53686289    145      10  351827       1.9471     0.025764        0.026   1000
7804         1   53708036   53793821      4       1  351827      0.14873      0.44089        0.446   1000
148979       1   53971904   54203748     29       2  351827      -1.1708      0.87916        0.889   1000
55706        1   54231133   54304225     54       2  351827      0.71132      0.23844        0.229   1000
54432        1   54317392   54355487     54       4  351827     -0.31843      0.62492        0.631   1000
9528         1   54497346   54519135      6       2  351827      -2.2428      0.98754        0.988   1000
127428       1   54519274   54565416    219      17  351827     -0.61621      0.73112         0.76   1000
51253        1   54665840   54691407     70      12  351827     -0.22797      0.59016        0.584   1000
23648        1   54691104   54872068      1       1  351827     0.095636       0.4619        0.449   1000
26027        1   55007930   55100417     40       3  351827      0.22245      0.41198        0.392   1000
338094       1   55074850   55089200     11       1  351827       0.5619      0.28709         0.28   1000
