GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P        PERMP  NPERM
494115       1   89445139   89458643      1       1  351827      0.81058       0.2088        0.195   1000
2635         1   89472360   89488556    240       6  351827     -0.60906      0.72876        0.731   1000
388646       1   89597434   89641723    225       6  351827     -0.69174      0.75545        0.746   1000
164045       1   91726323   91870426     71       3  351827     -0.11016      0.54386        0.573   1000
8317         1   91966338   91991321     14       1  351827      0.76963      0.22076        0.229   1000
79871        1   92764522   92853732     45       2  351827       -0.309      0.62134        0.592   1000
7813         1   92974253   93257961    111       1  351827       1.5691      0.05831        0.056   1000
8412         1   94027343   94312706      2       1  351827     -0.70565       0.7598        0.768   1000
126969       1   95285898   95360803      5       2  351827     -0.27859      0.60972        0.628   1000
148534       1   95582894   95663163      4       1  351827      0.25359      0.39991        0.396   1000
25950        1   95699711   95712781    182      11  351827      0.75579      0.22489        0.216   1000
51375        1   99127236   99226056      1       1  351827      0.68659      0.24617        0.236   1000
64645        1  100503670  100548933      6       2  351827     -0.71877      0.76386        0.761   1000
1629         1  100652478  100715409     79       3  351827      -1.5124      0.93479        0.937   1000
8634         1  100731714  100758325     14       1  351827     -0.34921      0.63654        0.636   1000
280          1  104095894  104122156     24       2  351827     -0.46884      0.68041        0.692   1000
55170        1  107599267  107601916     33       1  351827     -0.48485      0.68611        0.665   1000
29957        1  108677344  108742980     38       2  351827     -0.95219       0.8295        0.834   1000
23155        1  109472130  109506121     25       1  351827      0.70252      0.24118        0.225   1000
22911        1  109512835  109584860      1       1  351827      -1.9436      0.97403        0.965   1000
127003       1  109648573  109656484     42       4  351827     -0.19111      0.57578        0.602   1000
84722        1  109822176  109825790      2       1  351827      0.75511      0.22509        0.231   1000
57463        1  110049446  110052336      5       2  351827       1.3589     0.087082        0.094   1000
2948         1  110198698  110208123     26       3  351827      0.55607      0.28908        0.273   1000
2944         1  110230418  110240828     13       3  351827      0.48374      0.31429        0.313   1000
2949         1  110254406  110260890     32       3  351827      0.29927      0.38237        0.392   1000
2947         1  110276554  110283660     42       6  351827     -0.48104      0.68476        0.665   1000
10768        1  110527387  110566364      2       1  351827      -0.4368      0.66887         0.64   1000
128338       1  111659954  111682838     53       3  351827   -0.0062368      0.50249        0.481   1000
128344       1  111867285  111895639      5       1  351827       1.1326       0.1287        0.116   1000
5016         1  111956937  111970399     13       1  351827        0.191      0.42426        0.436   1000
643355       1  112532593  112541464     16       2  351827       1.6888     0.045626        0.046   1000
55917        1  112938800  113003786      6       1  351827      -1.7369       0.9588        0.964   1000
54879        1  113066140  113162040     52       2  351827      0.24137      0.40464        0.394   1000
3321         1  117117020  117210377      8       3  351827       -2.297      0.98919        0.992   1000
8458         1  117602910  117645492     17       2  351827      -1.8414      0.96722         0.97   1000
80263        1  117653677  117664411     26       2  351827      0.88201      0.18889        0.201   1000
10352        1  119573839  119683404    216       9  351827      -3.0581      0.99889        0.999   1000
90874        1  120162000  120190813      1       1  351827      0.13402      0.44669        0.437   1000
200035       1  145586491  145589435     23       1  351827    -0.088162      0.53513        0.534   1000
9557         1  146714291  146767447     91       4  351827      -2.6441      0.99591        0.995   1000
51205        1  147119168  147142634     29       4  351827     -0.12051      0.54796        0.546   1000
54460        1  150266262  150281414    115       1  351827        1.113      0.13285        0.113   1000
23248        1  150336624  150449042     92       1  351827      -1.7594      0.96075        0.963   1000
1513         1  150768684  150780917     28       1  351827      0.40216      0.34378        0.355   1000
405          1  150782181  150849244     35       1  351827      0.27521      0.39158        0.408   1000
8394         1  151171021  151222007      2       1  351827     0.075375      0.46996        0.475   1000
5710         1  151227176  151239955     12       1  351827      0.38799      0.34901        0.362   1000
8991         1  151336778  151345210      7       1  351827     -0.43107      0.66679        0.642   1000
81609        1  151584454  151671559     61       3  351827      0.34266      0.36593         0.39   1000
284485       1  151694013  151702082      2       1  351827      0.19177      0.42396        0.428   1000
117145       1  151843342  151882361    129       7  351827     -0.03977      0.51586        0.523   1000
6281         1  151955386  151966714     86       2  351827     -0.20569      0.58148        0.585   1000
388697       1  152184552  152196672     18       3  351827    -0.073873      0.52944        0.554   1000
2312         1  152274651  152297679     33       6  351827     -0.33344       0.6306        0.635   1000
254910       1  152483320  152484653      6       1  351827     -0.61422      0.73046        0.733   1000
6284         1  153591275  153606582     80       2  351827      -2.0922      0.98179        0.977   1000
57459        1  153777201  153895451      1       1  351827       0.7064      0.23997         0.23   1000
9909         1  153901977  153919162      3       1  351827       1.9188     0.027507        0.025   1000
91181        1  153965166  154127592     20       4  351827    -0.072304      0.52882        0.538   1000
57198        1  154298036  154323780      3       1  351827       1.3606     0.086825        0.086   1000
126669       1  154442118  154474786      2       1  351827      -1.8689      0.96918         0.96   1000
126668       1  154474695  154520624     49       1  351827       2.3152     0.010301        0.012   1000
3782         1  154669938  154842754     87       2  351827       3.7636   8.3751e-05       0.0001  10000
127579       1  154991003  155006257      6       2  351827       3.2316   0.00061558       0.0011  10000
1942         1  155100349  155107386     29       2  351827      0.58949      0.27776        0.274   1000
56893        1  156002945  156023613     99       6  351827     -0.30625      0.62029        0.629   1000
632          1  156211951  156213123     32       1  351827      0.67587      0.24956        0.275   1000
4209         1  156433513  156470634      1       1  351827      0.18131      0.42806        0.453   1000
128240       1  156561554  156564091     81       4  351827     -0.16035       0.5637        0.555   1000
54865        1  156564100  156571288    101       2  351827      -3.3479      0.99959        0.999   1000
1382         1  156669398  156675608      1       1  351827      0.24747      0.40227        0.409   1000
3068         1  156711899  156722240      1       1  351827      -1.1692      0.87884        0.876   1000
9447         1  159028790  159046685      4       1  351827     -0.89792      0.81539        0.834   1000
2205         1  159253678  159278014      7       1  351827     -0.11377      0.54529         0.55   1000
844          1  160160285  160171676      2       1  351827       2.0386     0.020745        0.025   1000
1314         1  160258377  160313354    106       3  351827       1.4449     0.074241        0.081   1000
962          1  160648536  160681641      1       1  351827     -0.38565      0.65012        0.651   1000
100131187    1  161007418  161008887     38       5  351827     -0.34723      0.63579        0.608   1000
5498         1  161135832  161148136     38       3  351827       0.3043      0.38045        0.387   1000
6391         1  161284166  161334541    249       2  351827     0.093946      0.46258        0.463   1000
127943       1  161691598  161697933      3       1  351827      0.85794      0.19546        0.184   1000
51478        1  162760496  162782608      5       1  351827      -1.0514      0.85347        0.856   1000
4259         1  165600110  165625373      4       1  351827      0.86548      0.19339        0.192   1000
149297       1  166026663  166135992      1       1  351827      -0.5901      0.72244        0.702   1000
57645        1  166808681  166823709      5       2  351827   -0.0038286      0.50153        0.517   1000
84944        1  166958394  166991451     92       5  351827      -1.3538      0.91211        0.901   1000
92235        1  167063314  167098402      3       1  351827      -1.7806      0.96251        0.961   1000
8804         1  167510250  167523056     21       3  351827      -1.4957      0.93264        0.927   1000
55811        1  167778357  167883608     79       2  351827      0.21232      0.41593        0.404   1000
23432        1  168048780  168106905    107       1  351827      0.30388      0.38061         0.37   1000
6375         1  168545711  168551315      2       1  351827      -2.0027       0.9774        0.981   1000
57821        1  169364108  169429907    281       3  351827       1.6066     0.054073        0.059   1000
92342        1  169761670  169764088    740       6  351827      -1.2813      0.89996        0.927   1000
2327         1  171154388  171181822      1       1  351827     -0.19936      0.57901        0.577   1000
2329         1  171283318  171311223      1       1  351827      -1.6996      0.95539        0.962   1000
5279         1  172410597  172413230     32       2  351827      -2.8658      0.99792        0.997   1000
51430        1  172501494  172580973     38       2  351827      0.88355      0.18847        0.185   1000
55157        1  173793719  173827682     18       1  351827     -0.72188      0.76482        0.759   1000
462          1  173872938  173886516    145       2  351827      0.42594      0.33507        0.347   1000
7143         1  175291935  175712752      1       1  351827      0.21896      0.41334        0.417   1000
460          1  176826441  177134024    113       5  351827      0.70901      0.23916        0.242   1000
89866        1  177892825  177939188      5       1  351827     -0.13861      0.55512        0.573   1000
9917         1  178994939  179045702     78       5  351827       -2.432      0.99249        0.993   1000
27           1  179068462  179198819    178       6  351827     -0.53374      0.70324         0.71   1000
126859       1  179334855  179523870     42       4  351827     -0.18791      0.57453        0.582   1000
163589       1  179560748  179660407    452      15  351827    -0.098401      0.53919        0.532   1000
10228        1  180942164  180992074     21       1  351827      -1.3213      0.90679        0.905   1000
51278        1  181057638  181059979      1       1  351827      0.38751      0.34919        0.354   1000
3918         1  183147952  183214262     79       4  351827      -1.2703      0.89801        0.904   1000
23127        1  183898988  184006904     16       2  351827     -0.79529      0.78678         0.78   1000
116461       1  184020811  184043346     47       3  351827       1.2146      0.11226        0.099   1000
80267        1  184659625  184724041      1       1  351827     -0.97648      0.83559        0.845   1000
54953        1  186344890  186390503     54       5  351827    -0.027493      0.51097        0.514   1000
3078         1  196788861  196801319    202       9  351827     -0.72337      0.76527        0.773   1000
360023       1  197122814  197169672     17       1  351827      -1.9593      0.97496        0.978   1000
163486       1  197473878  197744623     48       1  351827     0.032163      0.48717        0.466   1000
83479        1  200609935  200639126     26       2  351827     -0.27707      0.60914        0.623   1000
23046        1  200938514  200992828      1       1  351827       1.2746      0.10123        0.094   1000
91156        1  201159952  201198080      4       1  351827      0.36896      0.35608        0.357   1000
23612        1  201434607  201438299      3       1  351827     0.089739      0.46425        0.463   1000
149345       1  201857797  201861715     23       1  351827   -0.0059036      0.50236        0.514   1000
59352        1  202163118  202288889     44       2  351827      0.87068      0.19196        0.191   1000
59349        1  202860230  202897766      4       2  351827      0.27427      0.39194        0.371   1000
4608         1  203136939  203144969      3       1  351827     -0.27729      0.60922        0.604   1000
6635         1  203830740  203840280    162       5  351827      0.54486      0.29292        0.285   1000
5929         1  205055270  205091150      4       1  351827       -1.399      0.91909        0.919   1000
25778        1  205111631  205180727     90       3  351827      -1.6024      0.94547        0.951   1000
5129         1  205473684  205501921      3       1  351827     -0.16142      0.56412        0.545   1000
8934         1  205737114  205744615     61       4  351827       1.1185      0.13167        0.133   1000
148811       1  205797150  205819276     56       4  351827       1.0053      0.15737        0.157   1000
1380         1  207627645  207663240    142       4  351827     -0.74222      0.77102        0.742   1000
4179         1  207925383  207968861    115       4  351827      -2.0262      0.97863        0.977   1000
3664         1  209958968  209979520     23       2  351827       1.0523      0.14633        0.137   1000
27042        1  210001312  210030910     34       1  351827      0.91911      0.17902        0.167   1000
55733        1  210501596  210849638     43       4  351827      -1.2618      0.89649        0.911   1000
55248        1  212537816  212588267     34       3  351827       1.0566      0.14535        0.146   1000
128387       1  212965170  212990167      1       1  351827     -0.88321      0.81144        0.799   1000
28982        1  213031597  213072705     80       4  351827     0.014165      0.49435        0.485   1000
90806        1  213165524  213189168    114       3  351827       1.0271      0.15218        0.146   1000
56950        1  214454565  214510477      2       1  351827       1.0003      0.15859        0.151   1000
51018        1  218458629  218511325     27       4  351827     -0.36054      0.64078        0.612   1000
127018       1  219347192  219386207     26       1  351827     -0.85425      0.80352        0.819   1000
64757        1  220960039  220987741      1       1  351827      -1.4841      0.93111        0.941   1000
9015         1  222730990  222763438     68       6  351827      -1.8989      0.97121        0.974   1000
64853        1  222841355  222886602     67       3  351827      -1.7301      0.95819        0.954   1000
388743       1  223714972  223853436     77       3  351827      0.87035      0.19205        0.185   1000
10637        1  226073982  226076846      7       2  351827     -0.83708      0.79873        0.813   1000
3020         1  226250408  226259703     73       4  351827     -0.49161       0.6885         0.71   1000
5664         1  227057885  227083804     40       1  351827      0.69096      0.24479        0.245   1000
56997        1  227084589  227175246      5       1  351827      0.82092      0.20585        0.221   1000
116841       1  227922697  227968932     17       2  351827      0.35633       0.3608        0.348   1000
128308       1  228294380  228297037    111       2  351827      0.39301      0.34716        0.348   1000
23456        1  229652329  229694442      1       1  351827      -1.6707      0.95261        0.949   1000
9816         1  229761981  229795946     20       2  351827     -0.69167      0.75543        0.747   1000
10753        1  230883089  230937749     16       3  351827     -0.69414       0.7562        0.725   1000
64801        1  231114823  231136479     37       1  351827     -0.33396      0.63079         0.62   1000
375061       1  231154704  231175995     25       2  351827     -0.43498      0.66821         0.68   1000
8443         1  231376919  231413719      4       1  351827      0.11854      0.45282        0.452   1000
149371       1  231468482  231473578    218       2  351827       1.2777      0.10069        0.099   1000
84284        1  233086277  233114548     41       5  351827    -0.087304      0.53478        0.509   1000
80003        1  233119855  233431459      1       1  351827      0.99074      0.16091        0.177   1000
84451        1  233463514  233520894     32       2  351827        1.504     0.066292        0.057   1000
388753       1  234508932  234519795     63       4  351827     -0.89734      0.81523        0.802   1000
9453         1  235491753  235507847     92       1  351827      -0.3721      0.64509         0.67   1000
56605        1  236378422  236445339    135       2  351827      0.42405      0.33576        0.347   1000
1122         1  241792166  241799232      6       1  351827      -1.5226      0.93608        0.922   1000
200159       1  244515937  244552390      1       1  351827      0.60213      0.27354        0.283   1000
84288        1  245133171  245288530    195       6  351827       2.4245    0.0076655       0.0072   5000
93474        1  247197940  247242115    145       4  351827      0.50333      0.30737        0.305   1000
79862        1  247263264  247267685      8       1  351827      0.13727      0.44541        0.469   1000
7678         1  247285277  247335529     48       4  351827      -1.1348      0.87176        0.863   1000
84838        1  247460717  247495294     18       1  351827      0.17042      0.43234        0.432   1000
148823       1  247670417  247740990     38       3  351827       1.0044      0.15759         0.14   1000
25893        1  247803007  248043440      1       1  351827     -0.36627      0.64292        0.637   1000
343171       1  248058889  248059833     41       2  351827      0.97338      0.16518        0.162   1000
284521       1  248100493  248264224     51       3  351827     0.027508      0.48903        0.499   1000
26246        1  248201474  248202607     91       3  351827     -0.26939      0.60618        0.578   1000
391192       1  248223984  248224922      6       1  351827      0.60775      0.27168        0.274   1000
391195       1  248436154  248437116      1       1  351827     -0.76702      0.77846         0.78   1000
7837         2    1635659    1748291      5       1  351827     -0.50458      0.69307        0.683   1000
7260         2    3192741    3381653      1       1  351827      0.60561      0.27239        0.276   1000
51112        2    3383446    3483342     25       2  351827     -0.85685      0.80424        0.794   1000
55256        2    3501690    3523350     24       2  351827       1.1268      0.12991        0.128   1000
78989        2    3642422    3692234     87       4  351827      -1.0204      0.84622        0.844   1000
55821        2    3705786    3750261     19       3  351827     -0.77573      0.78104        0.768   1000
3398         2    8822113    8824583      1       1  351827       2.2778     0.011369        0.013   1000
285148       2    9614670    9628604      4       1  351827     -0.25777      0.60171        0.594   1000
6868         2    9629392    9695917     15       1  351827      -1.2354      0.89166        0.897   1000
192668       2   10196926   10220538      1       1  351827      0.37369      0.35432         0.37   1000
79954        2   10710892   10830113     56       3  351827      0.62607      0.26564        0.275   1000
3754         2   11052063   11054351      1       1  351827     -0.95213      0.82948        0.822   1000
130814       2   11295498   11319000      2       1  351827     -0.33741      0.63209        0.616   1000
9687         2   11674242   11782914      2       1  351827      0.99559      0.15972        0.165   1000
23620        2   11798304   11810329      8       1  351827       1.2209      0.11106        0.111   1000
23175        2   11817705   11967535      9       2  351827      0.31528      0.37628        0.356   1000
348654       2   17935152   17966632     56       2  351827    -0.030044      0.51198        0.512   1000
130502       2   20096514   20101747     57       2  351827     -0.86524      0.80655        0.825   1000
60526        2   20883788   21022890     47       6  351827     -0.74124      0.77073        0.775   1000
9540         2   24300303   24308085      5       1  351827      0.78352      0.21666        0.193   1000
375190       2   24346350   24392507    126       1  351827      0.84248      0.19976        0.177   1000
653140       2   24397471   24423718    147       4  351827       0.7768      0.21864        0.196   1000
1838         2   25600067   25896516      8       2  351827       1.0667      0.14305         0.15   1000
3797         2   26149455   26205443      3       1  351827      -1.1463      0.87416        0.883   1000
3032         2   26467616   26513333     65       3  351827      -2.6927      0.99646        0.999   1000
56896        2   27070969   27173219     31       1  351827      0.71645      0.23686         0.25   1000
51374        2   27434899   27440046     50       2  351827      -2.6776      0.99629        0.997   1000
11321        2   27851515   27873713      1       1  351827      0.66538      0.25291        0.251   1000
55006        2   29072687   29093175    194       6  351827     -0.48884      0.68752        0.705   1000
165186       2   29204164   29275096     85       3  351827     -0.44739       0.6727         0.68   1000
388939       2   29284556   29297127     14       1  351827     -0.17474      0.56936        0.549   1000
253558       2   30670102   30867091     12       2  351827     -0.25358      0.60009        0.614   1000
55676        2   32390910   32449181      4       1  351827      -1.1128      0.86711        0.887   1000
55622        2   32853087   33046118     15       2  351827      0.46998      0.31919        0.303   1000
9637         2   36779397   36825333     57       2  351827     -0.59856      0.72527        0.727   1000
10153        2   37428772   37458740     52       2  351827      0.25465       0.3995        0.426   1000
23683        2   37477645   37551915    111       5  351827     -0.56051      0.71244        0.718   1000
151393       2   38152462   38294285     13       2  351827    0.0013888      0.49945        0.502   1000
64225        2   38522027   38604432     33       2  351827       2.3907     0.008409       0.0078   5000
6654         2   39208690   39347686     49       2  351827      0.31235      0.37739        0.379   1000
91461        2   42275161   42285668      5       2  351827        1.273       0.1015          0.1   1000
9167         2   42577640   42596150      3       1  351827     -0.40355      0.65673        0.669   1000
165140       2   42989639   42991401    320       6  351827       1.0593      0.14474        0.128   1000
23498        2   42994229   43019753    437      10  351827      0.83425      0.20207        0.182   1000
130271       2   43864439   43995126     19       2  351827       -1.735      0.95863        0.965   1000
51626        2   44001178   44055095     53       4  351827        1.101      0.13544         0.14   1000
10128        2   44113363   44223144    213       8  351827       1.3111     0.094916        0.093   1000
6519         2   44502597   44547963     25       1  351827      0.60565      0.27237        0.296   1000
9581         2   44544746   44589001      1       1  351827      0.24319      0.40393        0.406   1000
