GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P        PERMP  NPERM
64783        1  110881945  110889303      1       1  351827       1.0287      0.15182         0.15   1000
128338       1  111659954  111682838    135       3  351827     -0.30703      0.62059        0.626   1000
79084        1  111982512  111991915      8       2  351827     -0.14234      0.55659        0.543   1000
126868       1  116654376  116677861      2       1  351827     -0.79893      0.78784        0.781   1000
8458         1  117602910  117645492     17       1  351827      -1.4249       0.9229        0.935   1000
10352        1  119573839  119683404    141       4  351827      -2.8935      0.99809        0.997   1000
90874        1  120162000  120190813      4       1  351827      0.23707       0.4063        0.408   1000
3158         1  120290619  120311555     12       1  351827      -1.1706      0.87913         0.89   1000
9557         1  146714291  146767447     53       1  351827      -1.4974      0.93285        0.919   1000
51205        1  147119168  147142634     30       4  351827    -0.020872      0.50833        0.491   1000
23632        1  150229554  150237478      2       1  351827     -0.83287      0.79754        0.805   1000
23248        1  150336624  150449042      1       1  351827      -1.8748      0.96959        0.969   1000
10962        1  151032151  151040973      7       1  351827      -1.3712      0.91484        0.912   1000
8394         1  151171021  151222007      1       1  351827      0.55592      0.28913        0.277   1000
81609        1  151584454  151671559     58       2  351827      0.32735       0.3717        0.388   1000
3713         1  152881039  152884362      2       1  351827     -0.16806      0.56673        0.564   1000
6284         1  153591275  153606582     80       3  351827      -1.8362      0.96684        0.979   1000
10456        1  154245039  154248351      4       1  351827      0.37974      0.35207        0.359   1000
90780        1  154929502  154934258     42       1  351827       1.0162      0.15478        0.149   1000
127579       1  154991003  155006257     19       1  351827       3.4641   0.00026599       0.0002  10000
7059         1  155165379  155177772     15       1  351827      0.87913      0.18967        0.205   1000
9673         1  156163728  156182587      4       2  351827      0.50387      0.30718        0.301   1000
7203         1  156278752  156308206      1       1  351827       1.0617      0.14419         0.13   1000
128240       1  156561554  156564091     32       2  351827    -0.082279      0.53279        0.529   1000
54935        1  159750730  159752333      6       1  351827      0.35178       0.3625        0.346   1000
9507         1  161159538  161168845      1       1  351827      0.33194      0.36997        0.403   1000
654790       1  161228517  161255240      6       1  351827     -0.39646      0.65412        0.642   1000
6391         1  161284166  161334541     14       1  351827     -0.16683      0.56625          0.6   1000
51478        1  162760496  162782608     15       1  351827     -0.33154      0.62988        0.622   1000
84944        1  166958394  166991451     18       3  351827      -1.8291      0.96631        0.966   1000
8804         1  167510250  167523056      4       1  351827     -0.59939      0.72554        0.716   1000
9095         1  168250278  168283664      3       1  351827     -0.01073      0.50428        0.496   1000
29922        1  169101258  169337186     42       1  351827      0.82768      0.20393        0.206   1000
92342        1  169761670  169764088    575       2  351827      -1.1541      0.87577        0.897   1000
2327         1  171154388  171181822     31       2  351827      0.43735      0.33093        0.326   1000
89866        1  177892825  177939188      3       1  351827     -0.18384      0.57293        0.621   1000
163589       1  179560748  179660407    122       3  351827      0.59349      0.27643        0.273   1000
5768         1  180123968  180169430    114       5  351827       2.2137     0.013425        0.015   1000
10228        1  180942164  180992074     31       2  351827     -0.78333      0.78328        0.787   1000
23127        1  183898988  184006904     16       1  351827     -0.76225      0.77704        0.776   1000
10216        1  186265405  186283688      1       1  351827      0.24838      0.40192        0.384   1000
3078         1  196788861  196801319     30       4  351827      -1.0703      0.85776        0.864   1000
83479        1  200609935  200639126     20       1  351827      -0.5078       0.6942          0.7   1000
149345       1  201857797  201861715     24       1  351827    -0.059962      0.52391        0.541   1000
59352        1  202163118  202288889     43       2  351827      0.84716      0.19845        0.201   1000
29089        1  202300785  202311094      3       1  351827      -1.7073      0.95611         0.96   1000
51706        1  202931001  202936404      2       1  351827      0.11318      0.45495        0.449   1000
8934         1  205737114  205744615     19       2  351827      0.99728      0.15931         0.18   1000
148811       1  205797150  205819276     45       3  351827       1.0466      0.14765        0.161   1000
4179         1  207925383  207968861     55       4  351827      -2.4155      0.99214        0.993   1000
55248        1  212537816  212588267     35       2  351827      0.63807      0.26172         0.26   1000
28982        1  213031597  213072705     58       2  351827      0.20412      0.41913        0.434   1000
90806        1  213165524  213189168     31       1  351827       1.4551     0.072823        0.087   1000
51018        1  218458629  218511325      8       1  351827    -0.019281      0.50769        0.494   1000
388743       1  223714972  223853436     16       1  351827      0.66766      0.25217        0.249   1000
8560         1  224370910  224381143      1       1  351827     -0.80071      0.78835        0.788   1000
9725         1  226033233  226070420      1       1  351827       -1.292      0.90182        0.891   1000
3020         1  226250408  226259703     58       3  351827      -0.3823      0.64888        0.658   1000
116841       1  227922697  227968932     11       2  351827      0.38033      0.35185        0.351   1000
10753        1  230883089  230937749     22       3  351827     -0.24061      0.59507         0.58   1000
375061       1  231154704  231175995     21       1  351827     -0.87614      0.80952        0.824   1000
84284        1  233086277  233114548     21       4  351827      0.26214      0.39661        0.395   1000
388753       1  234508932  234519795     47       3  351827     -0.41051      0.65928        0.663   1000
84288        1  245133171  245288530    194       7  351827       2.3865     0.008504        0.013   1000
93474        1  247197940  247242115      5       2  351827     -0.17613       0.5699        0.569   1000
7678         1  247285277  247335529     29       2  351827      -1.3441      0.91055        0.907   1000
148823       1  247670417  247740990      3       1  351827      0.14326      0.44304        0.463   1000
284521       1  248100493  248264224    134       6  351827    -0.036442      0.51453        0.532   1000
26246        1  248201474  248202607      7       1  351827      0.57866      0.28141        0.268   1000
646627       1  248902716  248903171     33       1  351827      -2.9431      0.99838        0.999   1000
51112        2    3383446    3483342      9       1  351827    -0.084033      0.53348        0.542   1000
78989        2    3642422    3692234     81       4  351827     -0.88158        0.811        0.809   1000
55821        2    3705786    3750261     10       1  351827     -0.38569      0.65014        0.638   1000
3398         2    8822113    8824583      2       1  351827     -0.36563      0.64268        0.642   1000
23175        2   11817705   11967535      2       1  351827        0.819      0.20639        0.179   1000
348654       2   17935152   17966632     28       2  351827      0.82958      0.20339        0.208   1000
130502       2   20096514   20101747     44       2  351827      -1.1921      0.88339        0.885   1000
60526        2   20883788   21022890     46       7  351827      -1.1994      0.88482        0.882   1000
338          2   21224301   21266945     31       1  351827      -1.0373      0.85019        0.841   1000
9540         2   24300303   24308085      9       1  351827      0.37438      0.35406        0.354   1000
375190       2   24346350   24392507    134       2  351827      0.83568      0.20167        0.203   1000
653140       2   24397471   24423718     92       4  351827     -0.30515      0.61987        0.625   1000
109          2   25042038   25142602     14       1  351827       3.3258   0.00044088       0.0004  10000
5443         2   25383722   25391559      3       1  351827     -0.34512        0.635        0.628   1000
150946       2   26395960   26412532      4       2  351827      0.88486      0.18812        0.196   1000
3777         2   26915581   26954066     13       1  351827       1.3502     0.088482        0.096   1000
56896        2   27070969   27173219    353       6  351827      0.42945       0.3338          0.3   1000
55006        2   29072687   29093175    180       5  351827     -0.37406      0.64582        0.634   1000
388939       2   29284556   29297127     23       1  351827      0.53889      0.29498        0.298   1000
55622        2   32853087   33046118     12       2  351827      0.43706      0.33103        0.311   1000
23683        2   37477645   37551915     87       4  351827       -1.247      0.89381        0.893   1000
165140       2   42989639   42991401     46       1  351827       1.0112      0.15596        0.147   1000
23498        2   42994229   43019753    289       6  351827       1.0716      0.14195        0.143   1000
10128        2   44113363   44223144    138       6  351827       1.1684      0.12132        0.129   1000
90423        2   46738986   46769551      6       1  351827      0.17117      0.43205        0.445   1000
90411        2   47129009   47168994     12       2  351827      0.48046      0.31545         0.33   1000
4072         2   47596287   47614167     19       1  351827        1.125       0.1303        0.145   1000
3344         2   48541783   48606434     17       1  351827       1.2761      0.10095        0.092   1000
129285       2   48667908   48742531      1       1  351827      -1.6059      0.94585        0.953   1000
286749       2   48757064   49003656      8       1  351827      0.24001      0.40516        0.419   1000
11036        2   48844937   49003645     22       4  351827      0.10169       0.4595        0.468   1000
130162       2   55399683   55459699    122      10  351827      0.70845      0.23933        0.253   1000
7444         2   58273777   58387055     24       2  351827       1.3297     0.091816        0.077   1000
339804       2   61372221   61391964    381       6  351827       1.2782      0.10059        0.102   1000
130872       2   61404553   61415240    226       7  351827      0.71773      0.23646        0.243   1000
116143       2   68357281   68384692     45       1  351827    -0.076534       0.5305        0.559   1000
9801         2   75873909   75889334     86       3  351827      -1.3753      0.91548        0.915   1000
1768         2   84743579   85046713      6       1  351827     -0.63019      0.73571         0.74   1000
10578        2   85921414   85925967     53       2  351827      0.08765      0.46508        0.464   1000
84913        2   85980909   86018506      1       1  351827     -0.31024      0.62181        0.597   1000
51318        2   86426478   86440913     28       3  351827      -1.0457      0.85215        0.831   1000
55818        2   86668271   86719839     11       2  351827      0.41292      0.33983         0.35   1000
51652        2   86730553   86790620      2       1  351827       1.2449      0.10658        0.097   1000
2168         2   88422501   88427650     33       3  351827     -0.39892      0.65502        0.664   1000
55258        2   88469814   88486156     65       6  351827      0.35822      0.36009        0.347   1000
84874        2   95813400   95825322     17       3  351827     -0.14623      0.55813         0.56   1000
81562        2   97371666   97405813     16       1  351827      0.98961      0.16118        0.153   1000
375248       2   97778923   97930258     56       1  351827     -0.09532      0.53797        0.544   1000
57730        2   98109009   98206708      1       1  351827     -0.29395       0.6156        0.641   1000
7535         2   98330031   98356990      1       1  351827      0.55973      0.28783        0.286   1000
80705        2   99613724   99771187    118       2  351827     -0.81511       0.7925        0.789   1000
731220       2  102013823  102091165      1       1  351827     -0.11301      0.54499        0.555   1000
9173         2  102927962  102968497     57       1  351827      0.14286       0.4432        0.442   1000
8809         2  102979093  103015230    165       5  351827    -0.012184      0.50486        0.495   1000
64965        2  105654483  105716418    131       1  351827      0.99922      0.15884        0.149   1000
2274         2  105977272  106055230      1       1  351827   -0.0083079      0.50331        0.475   1000
84417        2  106682113  106694611     14       2  351827     -0.31845      0.62493        0.615   1000
6819         2  108905095  108926371     44       3  351827      0.38647      0.34957        0.345   1000
727851       2  113125946  113191222    205      10  351827      0.29201      0.38514        0.395   1000
84172        2  113298676  113334727     61       5  351827      0.66106      0.25429        0.263   1000
7849         2  113973574  114036527     14       1  351827     -0.42002      0.66276        0.669   1000
150472       2  114195268  114253781     20       2  351827      -1.3809      0.91634          0.9   1000
2736         2  121493441  121750229      2       1  351827      -2.2884      0.98894         0.99   1000
84084        2  130737235  130740311     17       2  351827      -1.0111        0.844        0.841   1000
91409        2  130896856  130902707     83       2  351827      0.58794      0.27829        0.263   1000
653784       2  132227298  132250312     95       2  351827      0.68033      0.24815        0.228   1000
90557        2  132285248  132291239     21       1  351827      0.62658      0.26547        0.271   1000
339745       2  139259350  139330805      5       1  351827     -0.12724      0.55063        0.525   1000
8942         2  143506497  143799885      2       1  351827      -2.1524      0.98432        0.984   1000
7130         2  152214106  152236562     76       4  351827     0.065581      0.47386        0.488   1000
151525       2  160092304  160143304    136       2  351827      -1.9242      0.97284        0.974   1000
3694         2  160956182  161110349    118       5  351827      0.71997      0.23577        0.233   1000
55137        2  164461447  164592618      1       1  351827      -1.7259      0.95782        0.954   1000
151258       2  165754709  165812035     54       2  351827      -1.2354      0.89166        0.902   1000
2591         2  166604313  166650803      2       1  351827     -0.69855      0.75758        0.736   1000
6332         2  167260083  167343481     45       1  351827       0.3631      0.35827        0.379   1000
79675        2  170386259  170430431     11       2  351827      0.23497      0.40711        0.401   1000
79828        2  172173912  172291312      3       1  351827      0.31793      0.37527        0.381   1000
79901        2  172378757  172414643     12       2  351827     -0.33488      0.63114        0.639   1000
51776        2  173940440  174132737      8       2  351827       1.6261     0.051963        0.049   1000
9541         2  175212878  175260443      1       1  351827      0.38162      0.35137        0.333   1000
7456         2  175424302  175547667     36       2  351827      0.26542      0.39534        0.411   1000
1123         2  175664042  175870671     22       3  351827     0.036864       0.4853        0.479   1000
5136         2  183004762  183387572    112       7  351827      -2.8006      0.99745        0.993   1000
2487         2  183698002  183731498      4       2  351827      -1.2296      0.89058         0.87   1000
165215       2  187558789  187630686      7       1  351827      0.23822      0.40586        0.437   1000
54529        2  190526125  190535557     68       2  351827      0.27544      0.39149        0.418   1000
94101        2  190634993  190649097    108       3  351827      0.21146      0.41627        0.427   1000
26275        2  191069355  191184771     82       4  351827     -0.16841      0.56687        0.556   1000
54842        2  191273081  191367041     10       1  351827       1.4711     0.070626        0.069   1000
56171        2  196602427  196933536     93       2  351827     -0.47087      0.68113        0.681   1000
9330         2  197627756  197664492      1       1  351827      -1.2883      0.90118        0.898   1000
9689         2  201676262  201688569      3       1  351827     -0.52588      0.70051        0.689   1000
53938        2  201735630  201754048    140       4  351827     -0.89382      0.81429        0.812   1000
4999         2  201774894  201828424      3       1  351827     -0.40848      0.65854        0.656   1000
130540       2  202153147  202222101     30       2  351827      -1.8006      0.96412         0.96   1000
54891        2  206858445  206950906      1       1  351827       1.8785     0.030154        0.043   1000
130752       2  207602487  207630268     16       2  351827      0.88365      0.18844        0.194   1000
1419         2  209007297  209010877     27       4  351827      -0.9896      0.83882        0.864   1000
10314        2  211295973  211342347      5       1  351827     -0.46435       0.6788        0.675   1000
580          2  215590370  215674428      9       1  351827      -1.0828      0.86056        0.857   1000
471          2  216176679  216214496      2       1  351827      0.47456      0.31755        0.302   1000
27013        2  220036619  220042885     28       1  351827       1.8332     0.033385         0.03   1000
389075       2  220192131  220197899     39       2  351827      0.51704      0.30256        0.322   1000
3667         2  227596033  227664545     34       1  351827      0.40423      0.34302        0.351   1000
56947        2  228189867  228222552     31       1  351827     -0.65911      0.74509        0.739   1000
130888       2  230787023  230877825      8       2  351827      0.28873      0.38639        0.393   1000
3431         2  231033634  231090444     27       2  351827      -1.2379      0.89213        0.881   1000
130560       2  231860839  231884572     45       2  351827       -1.978      0.97604        0.971   1000
5147         2  232597147  232645974      6       1  351827       1.4527     0.073148        0.063   1000
80303        2  233470767  233547491      7       1  351827       2.3222      0.01011       0.0094   5000
389084       2  233733724  233741111    131       2  351827    -0.065454      0.52609        0.553   1000
10123        2  235401685  235405721      2       1  351827     -0.76486      0.77782        0.788   1000
51540        2  238969565  239008054    158       1  351827       1.6583     0.048624        0.045   1000
55502        2  239146908  239148681     72       2  351827        1.417     0.078235        0.082   1000
4705         2  240896789  240964819     72       4  351827     -0.14753      0.55864        0.573   1000
150677       2  241078446  241080073      2       1  351827      0.28416      0.38814        0.377   1000
2859         2  241544825  241570676      1       1  351827      -2.4775      0.99338        0.992   1000
50636        2  242127924  242164791      8       2  351827      -1.2518      0.89468        0.892   1000
4735         2  242254723  242293442     48       4  351827     -0.26956      0.60625        0.617   1000
728294       2  242674030  242708231     57       4  351827      -0.1516      0.56025        0.543   1000
285362       3    4402829    4508966     26       2  351827      0.70793       0.2395        0.255   1000
3708         3    4535032    4889524      1       1  351827     -0.22251      0.58804        0.598   1000
5021         3    8792094    8811300      3       1  351827     -0.77053      0.77951        0.785   1000
25917        3    9404660    9428475     17       1  351827      0.33975      0.36702        0.364   1000
151835       3    9745510    9771592      1       1  351827       1.0647       0.1435        0.139   1000
285367       3    9879533    9885702      4       1  351827     -0.20656      0.58182          0.6   1000
132001       3   11831916   11888393     48       2  351827     -0.83831      0.79907        0.821   1000
7079         3   12194568   12200851     13       1  351827      -1.1179      0.86819         0.87   1000
23066        3   12838171   12876313      2       1  351827      -2.1355      0.98364        0.979   1000
7476         3   13860082   13921618      5       1  351827      -1.6021      0.94543        0.951   1000
131474       3   14153577   14166371      9       1  351827     -0.32309      0.62668        0.602   1000
51244        3   14693253   14714166     20       2  351827      -2.2109      0.98648        0.987   1000
131965       3   15422782   15469054     45       2  351827     -0.34435      0.63471        0.607   1000
151651       3   19920964   19977820    277      11  351827     -0.39714      0.65437        0.663   1000
8850         3   20081524   20195896     38       2  351827    -0.013715      0.50547        0.484   1000
7068         3   24158644   24536772      1       1  351827       1.3744     0.084659         0.08   1000
9209         3   37094117   37217992     61       1  351827     0.082535      0.46711        0.443   1000
50853        3   38032217   38048676     49       2  351827      0.82314      0.20521        0.187   1000
9941         3   38537763   38583721    155       2  351827      -0.6281      0.73503        0.725   1000
54986        3   41288090   42056080    631       4  351827      -1.2401      0.89253        0.941   1000
9117         3   42589459   42642572     73       1  351827     -0.40025      0.65551        0.661   1000
92999        3   42695176   42709072     10       1  351827      0.62319      0.26658        0.276   1000
57467        3   42734155   42744319     66       4  351827      0.13912      0.44468        0.443   1000
25994        3   42824400   42846027     20       1  351827       1.7926      0.03652        0.043   1000
55888        3   44596667   44624975      4       1  351827      0.27185      0.39287        0.404   1000
285349       3   44626456   44641186    166       4  351827      -1.5859      0.94362        0.933   1000
91392        3   44754135   44765323      3       1  351827       2.2572     0.011997        0.015   1000
23395        3   45430053   45590334     24       1  351827      0.79362      0.21371        0.194   1000
9034         3   46448721   46454488      1       1  351827     -0.11957      0.54759        0.525   1000
4057         3   46477496   46506598     27       1  351827     -0.35951      0.64039         0.64   1000
6997         3   46616045   46623953     31       3  351827      -2.3293      0.99008        0.989   1000
377047       3   46783581   46790143     26       1  351827    -0.033486      0.51336        0.496   1000
51385        3   48282596   48312480    173       2  351827       1.2768      0.10083        0.109   1000
51372        3   48481686   48485537     87       1  351827       -1.437      0.92464        0.935   1000
11277        3   48506919   48509044     64       1  351827      -1.1867      0.88234        0.907   1000
51517        3   48700419   48723366    327       4  351827      -0.3504      0.63698        0.659   1000
51447        3   48725436   48754711      3       1  351827      0.29441      0.38422        0.405   1000
5576         3   48784017   48885270    126       2  351827     0.055116      0.47802         0.48   1000
11180        3   49044637   49053386    164       3  351827     -0.34628      0.63543         0.66   1000
3615         3   49061758   49066875      8       1  351827      -1.1213      0.86893        0.867   1000
54870        3   49067140   49131504      6       1  351827      -0.1865      0.57397        0.582   1000
2876         3   49394609   49395791      1       1  351827      -1.1308      0.87093         0.87   1000
275          3   49454211   49460111    218       4  351827       0.3547      0.36141        0.366   1000
29925        3   49758909   49761407    282       5  351827      0.36614      0.35713        0.374   1000
10180        3   49977474   50114685    252       4  351827      0.12874      0.44878        0.452   1000
8372         3   50330259   50336899      6       1  351827       1.0315      0.15116        0.154   1000
132160       3   52279782   52284615      2       1  351827      0.82735      0.20402        0.202   1000
25981        3   52350335   52434513     86       4  351827      0.81297      0.20812        0.193   1000
3700         3   52847006   52864717    104       3  351827      0.79912      0.21211        0.204   1000
51460        3   52933221   53080089      7       1  351827      -0.6994      0.75785        0.752   1000
93973        3   53898959   53916229     93       2  351827      0.18838      0.42529        0.452   1000
55799        3   54156620   55108584      5       1  351827        2.021     0.021641        0.019   1000
285331       3   56591184   56655864     26       3  351827      0.44289      0.32892        0.307   1000
378          3   57557090   57583215      4       1  351827       -1.214      0.88763        0.885   1000
11102        3   58291972   58305920      4       1  351827      0.36495      0.35757        0.359   1000
11170        3   58549841   58613337      2       1  351827      0.18927      0.42494         0.46   1000
8618         3   62384021   62861064      1       1  351827     -0.36844      0.64373        0.616   1000
10550        3   69134090   69155239     14       2  351827    -0.032085       0.5128        0.522   1000
317649       3   71728440   71803924     10       1  351827      -1.7362      0.95874        0.955   1000
727936       3   72937385   73024525     22       1  351827      0.50829      0.30563        0.316   1000
151987       3   73045985   73118349     89       2  351827     -0.70773      0.76044        0.748   1000
100131827    3   75785868   75834709     35       2  351827      0.51036       0.3049        0.329   1000
253559       3   85008133   86123579     77       2  351827     -0.18726      0.57427        0.593   1000
8545         3   88101100   88199016      8       2  351827       0.4939      0.31069        0.295   1000
415117       3   93733078   93747460     65       3  351827    -0.089412      0.53562        0.525   1000
56954        3  100053483  100075844     16       1  351827     -0.55338         0.71        0.708   1000
348801       3  100120037  100175170     22       1  351827     -0.81354      0.79205        0.785   1000
55076        3  100211463  100296297     66       2  351827     -0.65366      0.74334        0.747   1000
25890        3  100468179  100712336     29       3  351827     -0.35177       0.6375         0.63   1000
25945        3  110790606  110913017      6       1  351827      -0.7204      0.76436        0.744   1000
141          3  119298280  119308792      5       1  351827       1.2728      0.10154          0.1   1000
64091        3  119360899  119379437      1       1  351827     -0.18489      0.57334        0.599   1000
285282       3  120405528  120461384      1       1  351827      0.83831      0.20093        0.192   1000
9657         3  121488608  121553926    226       8  351827      0.27701      0.39089        0.393   1000
55840        3  121554030  121605373     60       1  351827     -0.25163      0.59933        0.586   1000
3836         3  122140748  122233786     52       2  351827      0.39436      0.34666        0.356   1000
54625        3  122399672  122449687     24       1  351827      -2.9971      0.99864        0.999   1000
201562       3  123213363  123303924      7       1  351827     -0.97888      0.83618        0.828   1000
200810       3  125647459  125709383    132       2  351827      0.86163      0.19444        0.182   1000
152015       3  125687987  125702297    165       4  351827       1.0033      0.15787        0.154   1000
79364        3  126156444  126194773     36       1  351827      -1.1119      0.86691        0.862   1000
131669       3  126200008  126236616     55       2  351827      -1.4062      0.92017        0.908   1000
