GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P        PERMP  NPERM
23252        1   20208356   20239438     29       2  351827      -1.4863       0.9314        0.928   1000
55450        1   20808884   20812728      1       1  351827      0.80909      0.20923         0.23   1000
163933       1   20878932   20881513     12       1  351827     -0.48498      0.68615        0.676   1000
84224        1   21766583   21811393    111       6  351827     -0.99711      0.84065        0.847   1000
2048         1   23037263   23241823      2       1  351827      0.25602      0.39897        0.395   1000
80818        1   23685941   23696357     90       8  351827      0.24835      0.40193        0.408   1000
55616        1   23755056   23810750     15       1  351827       1.8571     0.031646        0.033   1000
2517         1   24171567   24194859      5       1  351827      -2.6508      0.99598        0.995   1000
57185        1   24742245   24799473     35       4  351827     -0.10003      0.53984        0.504   1000
6007         1   25598884   25656936    144       2  351827     -0.55765      0.71146        0.707   1000
6006         1   25687853   25747363    148       1  351827     -0.80194      0.78871        0.796   1000
56181        1   26146397   26159433     65       3  351827     -0.81443       0.7923        0.816   1000
64793        1   26560644   26605529     27       2  351827     -0.90902      0.81833         0.82   1000
83442        1   26606213   26608013      6       1  351827      0.60969      0.27103        0.267   1000
55650        1   27113739   27124894    160       2  351827        0.872       0.1916          0.2   1000
126695       1   27276047   27286901     18       1  351827      -1.5091      0.93436        0.929   1000
6548         1   27425300   27481621     29       1  351827    0.0018149      0.49928        0.483   1000
9064         1   27681670   27693558      4       1  351827      -2.1933      0.98586        0.984   1000
6118         1   28218035   28241255      9       3  351827     -0.22283      0.58816        0.568   1000
2140         1   28296855   28415173     66       2  351827       1.2873     0.098992        0.108   1000
347735       1   31882412   31907527     20       1  351827     -0.24319      0.59607        0.601   1000
1307         1   32117848   32169768      2       1  351827     -0.62204      0.73304         0.71   1000
55116        1   32538503   32568467      2       1  351827      -1.1479      0.87449        0.864   1000
56063        1   32680040   32687954     45       1  351827     -0.73121      0.76768         0.78   1000
55223        1   33611000   33647671     63       1  351827      0.26204      0.39664        0.395   1000
2709         1   35220648   35224113     13       2  351827      0.16836      0.43315        0.416   1000
127534       1   35225342   35229325     12       2  351827      0.16642      0.43391        0.418   1000
27285        1   36549676   36553877      1       1  351827      0.23941      0.40539        0.409   1000
7802         1   38022520   38032458     27       2  351827      0.10683      0.45746        0.445   1000
284656       1   38181646   38230824      5       1  351827     -0.49245       0.6888        0.695   1000
3633         1   38326369   38412729     55       4  351827       2.9876    0.0014057       0.0014  10000
10946        1   38422647   38456019      3       1  351827       1.4059     0.079879        0.073   1000
5453         1   38509523   38512450      1       1  351827      0.80402      0.21069        0.211   1000
4725         1   39491967   39500308    102       4  351827      -1.0925      0.86269        0.855   1000
8761         1   40026485   40042522     21       2  351827      0.19155      0.42405        0.403   1000
10450        1   40204517   40229586     40       3  351827       0.9995      0.15878        0.152   1000
84879        1   40420784   40435630      1       1  351827    0.0045282      0.49819         0.52   1000
339559       1   40943043   40962015     63       3  351827      0.10801      0.45699        0.478   1000
84217        1   42896000   42921938      1       1  351827      0.43704      0.33104        0.351   1000
374969       1   43272723   43283059     59       3  351827        0.535      0.29632         0.31   1000
4595         1   45794914   45806142      1       1  351827      0.61376      0.26969        0.281   1000
10327        1   46016455   46035723      4       1  351827     -0.31627       0.6241         0.63   1000
387338       1   46805849   46830824    173       1  351827     -0.53488      0.70363        0.679   1000
1580         1   47264670   47285021      2       1  351827       1.4551     0.072826        0.061   1000
200010       1   48688339   48714316     20       1  351827     -0.74094      0.77063        0.766   1000
79656        1   49193538   49242547      5       1  351827       3.8374   6.2165e-05       0.0001  10000
2060         1   51819935   51985026     10       2  351827       1.1223      0.13087        0.125   1000
200014       1   52816265   52831877      9       2  351827      -1.2143      0.88769        0.881   1000
23318        1   52888947   53018764    201       2  351827     -0.43069      0.66665        0.665   1000
2882         1   53068043   53074723     55       6  351827     -0.19327      0.57663        0.569   1000
348378       1   53098961   53133252      1       1  351827     -0.82495       0.7953        0.815   1000
79699        1   53192126   53293014    148       4  351827      0.73916       0.2299        0.235   1000
55268        1   53361582   53392846      9       1  351827       -1.425      0.92292        0.917   1000
54432        1   54317392   54355487      3       1  351827     -0.18517      0.57345        0.561   1000
127428       1   54519274   54565416     73       2  351827       0.3557      0.36103        0.349   1000
374977       1   55107427   55175939     15       1  351827     -0.41162      0.65969        0.647   1000
7268         1   55181495   55208330      5       1  351827       1.6397     0.050535        0.048   1000
199964       1   55446271   55457966     11       2  351827      0.41858      0.33776        0.342   1000
4070         1   59041095   59043166      3       1  351827      -1.0791      0.85973        0.868   1000
1573         1   60358980   60392445     16       1  351827      0.52855      0.29856        0.319   1000
10207        1   62208149   62629592      8       1  351827    -0.029054      0.51159        0.492   1000
54596        1   62660474   62678000     31       5  351827      0.88993      0.18675        0.194   1000
85440        1   62920397   63154039      6       2  351827      0.60835      0.27148        0.268   1000
23421        1   63906441   63988944    189       6  351827     -0.72963      0.76719        0.758   1000
11147        1   70820493   70833706      5       1  351827     -0.62519      0.73408        0.737   1000
5733         1   71318036   71513497     22       1  351827       -1.447      0.92604        0.921   1000
127255       1   74491699   74663871    178       4  351827     -0.79048      0.78538        0.778   1000
8790         1   74663896   74674533    106       3  351827      -1.4728       0.9296        0.931   1000
51086        1   74701071   75010116    107       4  351827      -1.4189      0.92204        0.919   1000
1429         1   75171170   75199092     87       4  351827      0.59034      0.27748        0.278   1000
204962       1   75667816   76081698    102       4  351827      0.13127      0.44778        0.447   1000
4438         1   76262556   76379581     36       4  351827     -0.33722      0.63202        0.641   1000
23032        1   78161672   78225564     14       1  351827      0.19149      0.42407        0.415   1000
23266        1   82266082   82458107      3       1  351827       1.0263      0.15238         0.15   1000
58511        1   84864215   84880691     84       4  351827      -0.5066      0.69378        0.693   1000
100505741    1   84971902   85022150     77       3  351827       1.5504     0.060529        0.055   1000
1486         1   85018804   85048039     53       3  351827       1.4367       0.0754        0.081   1000
255231       1   85391266   85462796    200       7  351827      0.52794      0.29877        0.298   1000
55283        1   85483765   85514585    164       5  351827     -0.12692       0.5505        0.532   1000
84144        1   85623356   85667292      1       1  351827       1.9757     0.024092        0.029   1000
56267        1   89401456   89458643    179       5  351827     -0.62505      0.73403        0.745   1000
2635         1   89472360   89488556    242       6  351827     -0.67352      0.74969        0.747   1000
115361       1   89646831   89664633      2       1  351827     -0.12169      0.54843        0.537   1000
164045       1   91726323   91870426     34       2  351827       0.1885      0.42524         0.43   1000
2730         1   94352590   94375154      8       1  351827     -0.98996       0.8389        0.865   1000
9411         1   94634463   94713251     12       1  351827       1.3986     0.080961        0.073   1000
126969       1   95285898   95360803    111       6  351827      -1.5305      0.93705        0.937   1000
148534       1   95582894   95663163      8       1  351827     -0.56053      0.71244        0.704   1000
25950        1   95699711   95712781    115       5  351827      0.32057      0.37427        0.401   1000
1806         1   97543299   98386615      1       1  351827      0.13931       0.4446        0.439   1000
55170        1  107599267  107601916     17       1  351827     -0.44396      0.67146        0.664   1000
22854        1  107682540  108024477      2       1  351827      0.15319      0.43912         0.44   1000
29957        1  108677344  108742980     26       2  351827     -0.69449      0.75631        0.766   1000
6884         1  109606998  109618624      6       1  351827      0.20187      0.42001        0.424   1000
1952         1  109792641  109818378      8       1  351827     0.093458      0.46277        0.461   1000
84722        1  109822176  109825790     12       2  351827    -0.023295      0.50929         0.51   1000
6272         1  109852187  109940563      6       1  351827      0.17989      0.42862        0.437   1000
284612       1  110009100  110024764    169       3  351827       1.4976     0.067115        0.062   1000
57463        1  110049446  110052336     49       5  351827       2.3454    0.0095029         0.01   1000
2948         1  110198698  110208123     26       6  351827    -0.041495      0.51655         0.51   1000
2944         1  110230418  110240828      4       1  351827     -0.76569      0.77807        0.787   1000
2947         1  110276554  110283660     31       4  351827     -0.28991      0.61406        0.634   1000
128338       1  111659954  111682838     35       4  351827    -0.060871      0.52427        0.513   1000
5016         1  111956937  111970399     33       1  351827      -1.0601      0.85544        0.869   1000
54879        1  113066140  113162040    138       4  351827     -0.50583      0.69351         0.67   1000
270          1  115215719  115238239      3       1  351827      0.44244      0.32908        0.344   1000
10100        1  115590632  115632121     68       4  351827      0.77416      0.21942         0.23   1000
126868       1  116654376  116677861     11       1  351827      -1.0483      0.85276        0.831   1000
8458         1  117602910  117645492     12       1  351827      -1.0513      0.85345        0.839   1000
79679        1  117686209  117753582      1       1  351827      -1.0346      0.84956        0.858   1000
54855        1  118148604  118171011      3       1  351827       1.4538     0.072994        0.077   1000
10352        1  119573839  119683404    246      10  351827      -3.2098      0.99934        0.998   1000
148741       1  145549209  145568526      3       1  351827      -0.9887       0.8386        0.814   1000
51205        1  147119168  147142634     30       4  351827      0.23998      0.40517        0.411   1000
9900         1  149874870  149889434    101       2  351827     -0.10042         0.54        0.514   1000
79630        1  150244687  150253335      8       2  351827      0.52354       0.3003        0.306   1000
84072        1  150670535  150693372    370       6  351827      0.20488      0.41883        0.394   1000
1520         1  150702672  150738433    309       3  351827      0.22153      0.41234        0.381   1000
57530        1  151483331  151511168      4       1  351827      0.40044      0.34442        0.349   1000
117145       1  151843342  151882361     69       2  351827     -0.75791      0.77575        0.778   1000
57115        1  153302596  153321039     77       2  351827    -0.044705      0.51783        0.511   1000
27173        1  153931575  153940660      1       1  351827      -0.6741      0.74988        0.763   1000
7059         1  155165379  155177772     55       4  351827      0.71996      0.23577        0.259   1000
2629         1  155204239  155214653     83       2  351827       1.0306      0.15136        0.174   1000
284618       1  155290251  155293938     29       1  351827      0.91465      0.18019        0.211   1000
6016         1  155867599  155881193     40       2  351827      0.46443      0.32117        0.336   1000
57111        1  156030966  156040295      1       1  351827     -0.71313      0.76212        0.774   1000
64218        1  156117145  156147542      9       1  351827     -0.39997      0.65541        0.663   1000
79957        1  156213112  156217908     25       2  351827       0.7253      0.23413        0.206   1000
7203         1  156278752  156308206    109       3  351827     -0.44525      0.67193        0.673   1000
79368        1  157715523  157747119     31       1  351827       1.6065     0.054079        0.044   1000
391123       1  159824106  159832447     14       3  351827      -1.3428      0.91032        0.901   1000
57823        1  160708865  160724611      1       1  351827     -0.11019      0.54387        0.543   1000
55600        1  160846330  160854960    108       2  351827       0.1623      0.43554        0.404   1000
8490         1  163112089  163291581    128       4  351827      -0.7776       0.7816        0.782   1000
223          1  165631449  165667900      1       1  351827      0.38701      0.34937        0.341   1000
387597       1  166882441  166944576      2       1  351827      -1.7155      0.95687        0.959   1000
84944        1  166958394  166991451     17       2  351827     -0.97048       0.8341        0.851   1000
6375         1  168545711  168551315     14       1  351827     -0.39521      0.65366        0.646   1000
1805         1  168664695  168698442      1       1  351827      -1.0011      0.84162        0.856   1000
481          1  169075947  169101960      2       1  351827        1.305     0.095947        0.089   1000
29922        1  169101258  169337186     59       2  351827       1.3061     0.095752        0.097   1000
92342        1  169761670  169764088    612       3  351827     -0.92607       0.8228        0.849   1000
2326         1  171217610  171255113      1       1  351827      0.27774       0.3906        0.398   1000
462          1  173872938  173886516    402       5  351827      0.33479      0.36889        0.347   1000
9910         1  174128552  174964445     67       5  351827      0.12443      0.45049        0.456   1000
9674         1  175126123  175162229     24       2  351827      0.07782      0.46899        0.431   1000
9068         1  178818670  178840215      3       1  351827     -0.11787      0.54691        0.542   1000
9917         1  178994939  179045702     99       5  351827      -1.5748      0.94235        0.953   1000
64222        1  179050415  179067158      3       1  351827     -0.67177      0.74914        0.756   1000
126859       1  179334855  179523870     49       3  351827     -0.54609       0.7075        0.714   1000
163589       1  179560748  179660407    438       9  351827     0.038288      0.48473        0.476   1000
89884        1  180199433  180244188     14       2  351827       1.3128     0.094618        0.085   1000
57710        1  180882313  180920745      1       1  351827     0.030145      0.48798        0.482   1000
10092        1  183595328  183605076    237       3  351827       1.8154     0.034728        0.032   1000
23127        1  183898988  184006904     14       3  351827      0.15988      0.43649        0.434   1000
81563        1  184356150  184598155      1       1  351827     -0.11177       0.5445        0.549   1000
64407        1  192127592  192154945     38       1  351827      0.98883      0.16137        0.162   1000
10878        1  196743925  196763203    103       4  351827     -0.81126      0.79139        0.784   1000
83479        1  200609935  200639126     26       2  351827     -0.32347      0.62683        0.629   1000
55765        1  200860627  200884864     31       1  351827     -0.33822       0.6324        0.617   1000
23046        1  200938514  200992828     51       3  351827      0.55905      0.28806        0.277   1000
647219       1  201083081  201084500     46       4  351827      0.86686      0.19301         0.19   1000
252839       1  201103900  201140710     13       2  351827      -0.2864      0.61271        0.591   1000
5778         1  202116141  202130716      1       1  351827       1.2583      0.10413        0.107   1000
59352        1  202163118  202288889     44       2  351827      0.87068      0.19196        0.189   1000
51094        1  202909960  202927700      7       1  351827     -0.87771      0.80995        0.824   1000
2331         1  203309749  203320557     17       1  351827     -0.48302      0.68546        0.677   1000
22874        1  204187979  204329057      1       1  351827     -0.53995      0.70539        0.719   1000
9911         1  205197038  205242471     34       1  351827       1.5859     0.056381        0.047   1000
5129         1  205473684  205501921      1       1  351827      0.27039      0.39343        0.378   1000
148808       1  205538112  205572046      3       1  351827      0.52621      0.29937        0.274   1000
8934         1  205737114  205744615     63       5  351827      0.96426      0.16746        0.154   1000
148811       1  205797150  205819276     57       4  351827       1.0327      0.15087        0.143   1000
725          1  207262210  207273338      2       1  351827       1.0031       0.1579        0.151   1000
722          1  207277583  207318317      8       1  351827       0.7736      0.21958        0.202   1000
80342        1  209929393  209955668      2       1  351827      0.39081      0.34797        0.344   1000
27042        1  210001312  210030910     33       2  351827       0.8756      0.19063        0.185   1000
7188         1  211499849  211548403     69       3  351827     -0.27381      0.60788        0.605   1000
55248        1  212537816  212588267     13       2  351827     0.062419      0.47511         0.48   1000
28982        1  213031597  213072705     48       1  351827       0.2402      0.40509        0.396   1000
90806        1  213165524  213189168    119       4  351827       1.1148      0.13246        0.145   1000
56950        1  214454565  214510477      3       1  351827      0.71866      0.23617        0.242   1000
51018        1  218458629  218511325     12       2  351827     0.026746      0.48933         0.46   1000
10380        1  220230824  220263249    116       5  351827       2.3153     0.010299       0.0124   5000
79762        1  220863628  220872499     89       3  351827     -0.47053      0.68101        0.686   1000
79802        1  222695602  222721444     27       1  351827      0.18015      0.42852         0.41   1000
148362       1  222885906  222908529     16       1  351827     -0.10262      0.54087        0.521   1000
388743       1  223714972  223853436      2       1  351827       1.1742      0.12017        0.135   1000
29097        1  224544513  224567154    116       1  351827     -0.23414      0.59256        0.598   1000
10637        1  226073982  226076846     49       3  351827      0.80831      0.20946        0.204   1000
3020         1  226250408  226259703     68       3  351827     -0.44009      0.67006        0.688   1000
8476         1  227177566  227506193    150       1  351827      0.45443      0.32476        0.308   1000
126731       1  229456752  229478688      6       1  351827       1.0282      0.15193        0.164   1000
183          1  230838269  230850336      2       1  351827    -0.081897      0.53264        0.564   1000
10753        1  230883089  230937749     22       2  351827      0.33635       0.3683        0.369   1000
84284        1  233086277  233114548     89       3  351827    -0.030796      0.51228        0.524   1000
148641       1  234040679  234460262     30       3  351827       1.2889     0.098713        0.121   1000
388753       1  234508932  234519795     43       2  351827     -0.33218      0.63012        0.649   1000
6894         1  234527059  234614863      2       1  351827      0.24287      0.40405        0.407   1000
88           1  236849754  236927931      3       1  351827      0.55378      0.28986        0.283   1000
84288        1  245133171  245288530    193       6  351827       2.4234    0.0076882         0.01   1000
64754        1  245912642  246670644     38       4  351827     -0.46723      0.67983        0.682   1000
51097        1  246887378  246931439     63       4  351827      -1.4253      0.92297        0.924   1000
79862        1  247263264  247267685     28       3  351827        0.351       0.3628        0.357   1000
7678         1  247285277  247335529     11       1  351827      -1.9929      0.97687        0.969   1000
84838        1  247460717  247495294     38       1  351827       0.3604      0.35927        0.351   1000
26751        2     218136     264820    160       9  351827     -0.25122      0.59918        0.595   1000
129787       2     667793     677439      7       1  351827      0.11491      0.45426        0.463   1000
54221        2     946554    1371401     78       3  351827      0.13457      0.44648         0.46   1000
7173         2    1417233    1547445     10       1  351827      -2.4574        0.993        0.993   1000
7837         2    1635659    1748291      4       1  351827      -2.3342      0.99021        0.988   1000
9014         2    9983571   10074545    136       7  351827      0.25921      0.39774        0.398   1000
3241         2   10443015   10567743      2       1  351827    -0.049911       0.5199        0.555   1000
9687         2   11674242   11782914      3       1  351827      -1.4756      0.92997        0.934   1000
1653         2   15731745   15771235     35       1  351827      -1.1762      0.88025         0.88   1000
79677        2   17845079   17935096     79       5  351827    -0.025959      0.51036        0.506   1000
348654       2   17935152   17966632     82       4  351827      0.67726      0.24912        0.233   1000
3790         2   18059105   18114225     64       8  351827    -0.042267      0.51686         0.51   1000
130502       2   20096514   20101747     38       1  351827     -0.87642       0.8096        0.807   1000
60526        2   20883788   21022890      7       1  351827      -1.3487      0.91128        0.914   1000
2281         2   24272584   24286551      7       1  351827      0.91835      0.17922        0.177   1000
375189       2   24337954   24346334     16       1  351827      0.65034      0.25774        0.246   1000
375190       2   24346350   24392507    258       6  351827       1.1649      0.12203        0.135   1000
653140       2   24397471   24423718     12       1  351827      0.71389      0.23765        0.229   1000
3795         2   27309611   27323619    235       5  351827      0.55623      0.28903        0.283   1000
51374        2   27434899   27440046     87       2  351827      -1.1446      0.87382        0.878   1000
151056       2   28718938   28866654      2       1  351827     -0.76802      0.77876        0.791   1000
55006        2   29072687   29093175    121       3  351827    -0.047115      0.51879        0.496   1000
165186       2   29204164   29275096      6       1  351827      -1.4773       0.9302        0.916   1000
81606        2   30454397   30482899     52       2  351827      -1.0601      0.85545        0.844   1000
253558       2   30670102   30867091     55       4  351827     -0.66295      0.74632        0.742   1000
7498         2   31557188   31637611      2       1  351827     0.085599      0.46589        0.463   1000
84661        2   32245856   32264890      3       1  351827     -0.62481      0.73395        0.711   1000
55622        2   32853087   33046118      8       2  351827      0.11402      0.45461        0.484   1000
25780        2   33661416   33789798     28       2  351827     -0.11987      0.54771        0.551   1000
10153        2   37428772   37458740      6       1  351827       1.2958     0.097516        0.097   1000
151393       2   38152462   38294285     64       3  351827    -0.072669      0.52897        0.537   1000
91461        2   42275161   42285668      1       1  351827      0.68315      0.24725        0.281   1000
27436        2   42396490   42559688      2       1  351827       2.1307     0.016555        0.016   1000
9167         2   42577640   42596150     26       2  351827      0.67666      0.24931         0.25   1000
10128        2   44113363   44223144     49       6  351827       1.1667      0.12166        0.117   1000
90423        2   46738986   46769551     91       6  351827     -0.39113      0.65215        0.655   1000
9419         2   46844325   46852881     44       2  351827     -0.65408      0.74347        0.748   1000
4436         2   47630206   47739716     33       2  351827     -0.69256      0.75571        0.764   1000
3344         2   48541783   48606434     21       2  351827       1.3911     0.082097        0.083   1000
129285       2   48667908   48742531    140       7  351827    -0.009333      0.50372        0.508   1000
11037        2   48757308   48825654      3       1  351827      0.38797      0.34902        0.351   1000
11036        2   48844937   49003645    131       7  351827     -0.58892      0.72204        0.718   1000
98           2   54342410   54532437     72       3  351827    -0.042728      0.51704        0.516   1000
130162       2   55399683   55459699    170      14  351827       1.4065     0.079781        0.079   1000
2202         2   56093097   56151298     15       3  351827       1.8963     0.028963        0.026   1000
53335        2   60678302   60780633      3       1  351827     -0.74745       0.7726        0.756   1000
150962       2   61167548   61245365      4       1  351827     -0.33371       0.6307        0.611   1000
339804       2   61372221   61391964    464       9  351827       1.4212     0.077631        0.079   1000
130872       2   61404553   61415240    109       5  351827       0.7611       0.2233        0.214   1000
54980        2   70377017   70418151     32       2  351827      0.75341       0.2256         0.22   1000
51449        2   70485231   70508317      2       1  351827      0.59701      0.27525         0.26   1000
165530       2   71035775   71047732      2       1  351827        1.357     0.087391        0.091   1000
113419       2   71213068   71222001     15       2  351827      -1.4516      0.92669        0.925   1000
55577        2   71295408   71305998     15       1  351827      0.78976      0.21483         0.22   1000
6697         2   73114512   73119289      2       1  351827     -0.96929       0.8338        0.832   1000
150726       2   73481810   73496758      3       1  351827      -2.2768       0.9886        0.988   1000
9027         2   73867850   73869537     55       1  351827      0.35061      0.36294        0.373   1000
57835        2   74441997   74570534      9       2  351827      -1.0497      0.85308        0.847   1000
83444        2   74682150   74685087     56       3  351827     0.092305      0.46323        0.453   1000
7841         2   74688184   74692537      4       1  351827        1.395     0.081506        0.074   1000
9801         2   75873909   75889334      9       1  351827        -0.29      0.61409        0.622   1000
8802         2   84650647   84686586      1       1  351827       0.7159      0.23703        0.237   1000
1768         2   84743579   85046713     13       2  351827     -0.54515      0.70717        0.721   1000
10618        2   85545141   85555419      3       1  351827      0.33457      0.36897        0.365   1000
2677         2   85771978   85788657      5       1  351827       1.6693     0.047525        0.043   1000
10791        2   85811531   85820511      1       1  351827      -1.0153      0.84501        0.848   1000
10578        2   85921414   85925967     11       1  351827    -0.077146      0.53075        0.498   1000
10989        2   86371055   86423264    123       1  351827      0.67269      0.25057         0.25   1000
51318        2   86426478   86440913      5       1  351827       1.9048     0.028406        0.039   1000
65055        2   86441116   86565206     87       2  351827     -0.25067      0.59897          0.6   1000
55258        2   88469814   88486156    116      11  351827       0.1325      0.44729        0.453   1000
84874        2   95813400   95825322     37       5  351827     -0.18613      0.57383        0.527   1000
30818        2   95963072   96051825    129       2  351827     -0.36545      0.64261        0.632   1000
151          2   96778623   96782281     15       2  351827      -1.1139      0.86733        0.867   1000
431705       2   96789589   96804175     17       2  351827      -1.0138      0.84466        0.829   1000
1844         2   96808908   96811206      4       1  351827      -0.1222      0.54863         0.55   1000
9391         2   96931884   96939917     57       2  351827       1.4812     0.069283        0.063   1000
23020        2   96940074   96971307      9       1  351827       2.2505     0.012208        0.013   1000
26504        2   97426639   97477628     17       2  351827       1.1131      0.13282        0.134   1000
375248       2   97778923   97930258     84       3  351827     -0.26954      0.60624        0.605   1000
57730        2   98109009   98206708    330      11  351827      0.03129      0.48752        0.481   1000
80705        2   99613724   99771187    366       6  351827     -0.52163      0.69904        0.706   1000
51601        2   99771418   99779620    114       2  351827     -0.82102      0.79418        0.792   1000
2274         2  105977272  106055230      1       1  351827     0.042512      0.48305        0.494   1000
84417        2  106682113  106694611      2       1  351827     -0.46877      0.68038        0.718   1000
6819         2  108905095  108926371     26       2  351827      0.78322      0.21675        0.235   1000
9648         2  109065577  109125854    232       4  351827       1.2799      0.10029        0.097   1000
151011       2  110300372  110371783      5       1  351827       1.5527     0.060242         0.06   1000
10461        2  112656056  112797293     38       3  351827      0.35726      0.36045        0.371   1000
727851       2  113125946  113191222    172       7  351827      0.15352        0.439        0.444   1000
150465       2  113239743  113290223      3       1  351827     -0.39628      0.65405        0.659   1000
84172        2  113298676  113334727     43       3  351827      0.66443      0.25321        0.279   1000
6574         2  113403434  113421402     34       1  351827     -0.45714      0.67622        0.669   1000
23550        2  113914976  113960677     14       1  351827       1.2829      0.09976        0.094   1000
7849         2  113973574  114036527     53       4  351827     -0.45783      0.67646        0.688   1000
11159        2  114384814  114400975      9       2  351827       1.4291     0.076494        0.077   1000
51141        2  118846033  118867604     13       2  351827       0.4807      0.31536        0.314   1000
8685         2  119699745  119752236      9       1  351827     -0.39338      0.65298        0.676   1000
55240        2  119981384  120023228      7       2  351827     -0.03518      0.51403        0.513   1000
5899         2  120997646  121052287     77       1  351827      0.72522      0.23416        0.242   1000
339761       2  127941412  127977654      4       1  351827     -0.32315      0.62671         0.62   1000
2071         2  128014866  128051752    173       8  351827     -0.61693      0.73136        0.733   1000
2840         2  128403439  128410213     41       7  351827      -1.7163      0.95695        0.955   1000
5433         2  128603840  128615729     24       2  351827       1.5558     0.059878        0.058   1000
84084        2  130737235  130740311      1       1  351827      0.10153      0.45956        0.413   1000
653784       2  132227298  132250312    243       9  351827       1.8874     0.029555        0.025   1000
905          2  135676363  135716915     73       2  351827      -2.1659      0.98484        0.985   1000
5000         2  148687966  148779173      1       1  351827       1.1721      0.12058        0.109   1000
55183        2  152266397  152333860     84       5  351827      0.52638      0.29931        0.285   1000
114793       2  153191684  153506348      2       1  351827     -0.85722      0.80434        0.792   1000
114805       2  154728426  155310489     10       2  351827     -0.80732      0.79026        0.805   1000
151525       2  160092304  160143304     18       1  351827     -0.91737      0.82053        0.804   1000
4065         2  160659866  160761267    177       9  351827    -0.060081      0.52395        0.517   1000
64135        2  163123589  163175218     96       2  351827      0.78231      0.21702        0.196   1000
55137        2  164461447  164592618     14       2  351827       1.5854     0.056442        0.054   1000
151258       2  165754709  165812035     11       2  351827      -1.0818      0.86034        0.874   1000
115677       2  169643049  169721849      4       2  351827      0.34698       0.3643        0.363   1000
57405        2  169727401  169747277     37       2  351827      0.66119      0.25425        0.269   1000
57818        2  169757750  169766510     65       8  351827      0.24289      0.40404        0.414   1000
79901        2  172378757  172414643     73       7  351827      0.94908      0.17129        0.159   1000
1781         2  172543919  172606668     12       1  351827      0.87558      0.19063        0.173   1000
11069        2  173600525  173917621      4       1  351827      0.39124      0.34781        0.341   1000
7456         2  175424302  175547667     16       2  351827     -0.14002      0.55568        0.567   1000
80856        2  176790410  176867018      2       1  351827      0.12324      0.45096        0.454   1000
10477        2  181845112  181928154     11       1  351827     -0.40849      0.65854        0.675   1000
165215       2  187558789  187630686     78       4  351827     -0.56124      0.71268        0.734   1000
54529        2  190526125  190535557    135       5  351827    -0.099326      0.53956         0.55   1000
26275        2  191069355  191184771     73       4  351827     -0.36764      0.64343        0.653   1000
100131211    2  191371619  191399468     68       3  351827      0.46481      0.32103        0.305   1000
23671        2  192770615  193059645     18       1  351827     0.046746      0.48136        0.458   1000
57181        2  196477798  196602426     67       2  351827      0.43189      0.33291         0.35   1000
56171        2  196602427  196933536    253       4  351827     -0.20386      0.58077        0.594   1000
53938        2  201735630  201754048    191       9  351827     -0.48749      0.68704        0.672   1000
841          2  202098166  202152434     46       4  351827      -1.5636      0.94104        0.949   1000
130540       2  202153147  202222101    108       5  351827      -3.0037      0.99867        0.998   1000
